,제목,회사명,refine_기술스택,스크랩수,조회수,최소경력,최대경력,주소(시도),주소(시군구),취업축하금,데이터수집일,URL,카테고리,기술스택
1358421,[Upstage] AI Solution Reliability Engineer,업스테이지,"['Ubuntu', 'Java', 'AI/인공지능', 'Windows', 'MachineLearning', 'Python']",5,652,2,10,경기,용인시,70,2024-06-02 20:34:03.251385,https://www.jumpit.co.kr/position/16956,기술지원,Ubuntu
1358624,[그린라이트] php 웹 개발자,즐거움을더하다,"['REST API', 'Git', 'Linux', 'PHPCI', 'MySQL', 'MariaDB', 'PHP', 'Node.js', 'AWS']",24,1484,2,10,서울,성동구,70,2024-06-02 20:33:13.407925,https://www.jumpit.co.kr/position/13304,서버/백엔드 개발자,PHPCI
1361086,[서울] 백엔드 (Backend) 개발자 (대리~과장),리만코리아,"['Java', 'REST API', 'Git', 'QueryDSL', 'JUnit', 'Spring Framework', 'Amazon Aurora', 'Spring Boot', 'Gradle', 'Spring Security']",3,104,5,12,서울,강남구,70,2024-06-02 20:33:13.407925,https://www.jumpit.co.kr/position/25039,서버/백엔드 개발자,JUnit
1361235,마이데이터 백엔드 개발자 채용,헥토데이터,"['Java', 'JUnit', 'MySQL', 'Spring Framework', 'Spring Boot', 'Spring Batch', 'Mybatis']",3,27,2,7,서울,강남구,70,2024-06-02 20:33:47.976083,https://www.jumpit.co.kr/position/25954,서버/백엔드 개발자,JUnit
1361300,API개발팀 백엔드 개발자,헥토데이터,"['Jenkins', 'Java', 'Git', 'Linux', 'Docker', 'JUnit', 'MySQL', 'Spring Framework', 'Spring Batch']",0,15,4,10,서울,강남구,70,2024-06-02 20:34:15.320280,https://www.jumpit.co.kr/position/25955,서버/백엔드 개발자,JUnit
1363550,Back End Developer,링거스튜디오,"['Amazon SQS', 'Kafka', 'Spring Framework', 'Spring', 'AWS', 'Spring Data JPA', 'NestJS', 'Kotlin', 'Ktor']",18,1039,5,10,서울,종로구,70,2024-06-02 20:33:13.407925,https://www.jumpit.co.kr/position/17833,서버/백엔드 개발자,Ktor
1366013,Back-End Engoneer (Python/Django),뮤즈라이브,"['Git', 'GCP', 'Django', 'Django REST framework', 'AWS', 'Dockerized', 'Python']",28,1024,2,5,서울,마포구,70,2024-06-02 20:33:14.484926,https://www.jumpit.co.kr/position/22348,서버/백엔드 개발자,Dockerized
1367100,[크레스콤] 인공지능 소프트웨어 개발 채용,크레스콤,"['PyTorch', 'Linux', 'DeepLearning', 'Dockerized', 'TensorFlow', 'Python']",0,28,1,15,경기,성남시,70,2024-06-02 20:33:58.846340,https://www.jumpit.co.kr/position/25479,인공지능/머신러닝,Dockerized
1368478,Back-end 개발자 (2년 이상),씨드로닉스,"['REST API', 'MariaDB', 'MongoDB', 'Node.js', 'Arduino', 'ExpressJS']",3,60,2,10,서울,강남구,70,2024-06-02 20:33:14.484926,https://www.jumpit.co.kr/position/25358,서버/백엔드 개발자,Arduino
1370054,"C#, C++, Python, Arduino, Raspberry Pi 개발자",아이티로그,"['C#', 'Java', 'C++', 'Arduino', 'Python']",3,524,1,3,서울,구로구,70,2024-06-02 20:33:55.625304,https://www.jumpit.co.kr/position/20459,HW/임베디드,Arduino
1370326,"C#, C++, Python, Arduino, Raspberry Pi 개발자",아이티로그,"['C#', 'Java', 'C++', 'Arduino', 'Python']",3,524,1,3,서울,구로구,70,2024-06-02 20:33:55.625304,https://www.jumpit.co.kr/position/20459,SW/솔루션,Arduino
1370944,Web 개발자 채용,넥서스커뮤니티,"['TypeScript', 'Java', 'Confluent', 'Git', 'Confluence', 'Spring Framework', 'React', 'Jira']",2,45,5,10,서울,영등포구,70,2024-06-02 20:33:15.558810,https://www.jumpit.co.kr/position/25524,서버/백엔드 개발자,Confluent
1371546,Web 개발자 채용,넥서스커뮤니티,"['TypeScript', 'Java', 'Confluent', 'Git', 'Confluence', 'Spring Framework', 'React', 'Jira']",2,45,5,10,서울,영등포구,70,2024-06-02 20:33:15.558810,https://www.jumpit.co.kr/position/25524,웹 풀스택 개발자,Confluent
1371636,단말 스크래핑 개발자(10년 이상),에스앤피랩,"['Jenkins', 'Confluent', 'JavaScript', 'Bitbucket', 'React Native', 'iOS', 'React', 'Android OS', 'Jira', 'Bamboo']",0,82,10,15,서울,서초구,70,2024-06-02 20:34:30.551886,https://www.jumpit.co.kr/position/22430,웹 풀스택 개발자,Confluent
1373411,Back-end Developer (OpenStack Service Platform),오케스트로,"['Golang', 'Java', 'Spring Boot', 'OpenStack']",14,371,3,10,서울,영등포구,70,2024-06-02 20:33:16.636811,https://www.jumpit.co.kr/position/23931,서버/백엔드 개발자,OpenStack
1373541,"Software Engineer, Private Clouds",에스티씨랩,"['Golang', 'vmware', 'OpenStack', 'Python']",2,142,3,7,서울,강남구,70,2024-06-02 20:33:49.072694,https://www.jumpit.co.kr/position/24416,서버/백엔드 개발자,OpenStack
1373906,Front-end Developer (OpenStack Service Platform),오케스트로,"['TypeScript', 'Vue.js', 'vuex', 'OpenStack']",5,149,3,10,서울,영등포구,70,2024-06-02 20:34:18.569572,https://www.jumpit.co.kr/position/23933,프론트엔드 개발자,OpenStack
1374009,Back-end Developer (OpenStack Service Platform),오케스트로,"['Golang', 'Java', 'Spring Boot', 'OpenStack']",14,371,3,10,서울,영등포구,70,2024-06-02 20:33:16.636811,https://www.jumpit.co.kr/position/23931,웹 풀스택 개발자,OpenStack
1374086,Front-end Developer (OpenStack Service Platform),오케스트로,"['TypeScript', 'Vue.js', 'vuex', 'OpenStack']",5,149,3,10,서울,영등포구,70,2024-06-02 20:34:18.569572,https://www.jumpit.co.kr/position/23933,웹 풀스택 개발자,OpenStack
1374522,AI 연구개발 Lead 채용,제로원에이아이,"['AI/인공지능', 'Hadoop', 'OpenStack', 'Spark', 'Kubernetes', 'Python', 'TensorFlow']",0,14,2,10,경기,성남시,70,2024-06-02 20:34:20.850321,https://www.jumpit.co.kr/position/25664,인공지능/머신러닝,OpenStack
1374628,인프라 엔지니어,큐픽스,"['TypeScript', 'Terraform', 'Linux', 'OpenStack', 'AWS', 'Python']",5,280,3,12,경기,성남시,70,2024-06-02 20:33:31.781260,https://www.jumpit.co.kr/position/23272,devops/시스템 엔지니어,OpenStack
1374650,"Software Engineer, Private Clouds",에스티씨랩,"['Golang', 'vmware', 'OpenStack', 'Python']",2,142,3,7,서울,강남구,70,2024-06-02 20:33:49.072694,https://www.jumpit.co.kr/position/24416,devops/시스템 엔지니어,OpenStack
1374674,Cloud Infra Operation Lead,오케스트로,"['vmware', 'OpenStack', 'AWS']",1,91,10,20,서울,영등포구,70,2024-06-02 20:34:07.585387,https://www.jumpit.co.kr/position/24094,devops/시스템 엔지니어,OpenStack
1374675,Cloud Infra Operation,오케스트로,"['vmware', 'K8S', 'OpenStack', 'AWS']",4,313,3,15,서울,영등포구,70,2024-06-02 20:34:09.733104,https://www.jumpit.co.kr/position/19869,devops/시스템 엔지니어,OpenStack
1374683,엔지니어 채용[경주지사],비엠텍시스템,"['AR', 'SAP', 'SW', 'Linux', 'vmware', 'Infra', 'OpenStack', 'Windows', 'VR', 'HW']",1,23,0,1,경북,경주시,70,2024-06-02 20:34:16.395561,https://www.jumpit.co.kr/position/25245,devops/시스템 엔지니어,OpenStack
1374684,Cloud Infra Engineer,오케스트로,"['OpenStack', 'Kubernetes']",5,399,6,10,서울,영등포구,70,2024-06-02 20:34:16.395561,https://www.jumpit.co.kr/position/19860,devops/시스템 엔지니어,OpenStack
1374688,"Cloud Architect (AA)(공공,국방,금융사업)",오케스트로,"['SW', 'vmware', 'OpenStack']",1,79,8,15,서울,영등포구,70,2024-06-02 20:34:21.934351,https://www.jumpit.co.kr/position/24188,devops/시스템 엔지니어,OpenStack
1374693,Cloud Developer,오케스트로,"['OpenStack', 'Kubernetes']",0,72,6,10,서울,영등포구,70,2024-06-02 20:34:23.001362,https://www.jumpit.co.kr/position/24096,devops/시스템 엔지니어,OpenStack
1374716,Cloud Infra Engineer Lead,오케스트로,"['K8S', 'OpenStack', 'Kubernetes']",0,70,10,20,서울,영등포구,70,2024-06-02 20:34:33.785922,https://www.jumpit.co.kr/position/24076,devops/시스템 엔지니어,OpenStack
1374719,Opensource Engineer,오케스트로,"['OpenStack', 'Kubernetes']",2,81,6,10,서울,영등포구,70,2024-06-02 20:34:34.883922,https://www.jumpit.co.kr/position/24095,devops/시스템 엔지니어,OpenStack
1374913,AI 연구개발 Lead 채용,제로원에이아이,"['AI/인공지능', 'Hadoop', 'OpenStack', 'Spark', 'Kubernetes', 'Python', 'TensorFlow']",0,14,2,10,경기,성남시,70,2024-06-02 20:34:20.850321,https://www.jumpit.co.kr/position/25664,개발 PM,OpenStack
1375286,Cloud Infra Operation Lead,오케스트로,"['vmware', 'OpenStack', 'AWS']",1,91,10,20,서울,영등포구,70,2024-06-02 20:34:07.585387,https://www.jumpit.co.kr/position/24094,SW/솔루션,OpenStack
1375319,Cloud Infra Engineer,오케스트로,"['OpenStack', 'Kubernetes']",5,399,6,10,서울,영등포구,70,2024-06-02 20:34:16.395561,https://www.jumpit.co.kr/position/19860,SW/솔루션,OpenStack
1375339,"Cloud Architect (AA)(공공,국방,금융사업)",오케스트로,"['SW', 'vmware', 'OpenStack']",1,79,8,15,서울,영등포구,70,2024-06-02 20:34:21.934351,https://www.jumpit.co.kr/position/24188,SW/솔루션,OpenStack
1375385,Cloud Infra Engineer Lead,오케스트로,"['K8S', 'OpenStack', 'Kubernetes']",0,70,10,20,서울,영등포구,70,2024-06-02 20:34:33.785922,https://www.jumpit.co.kr/position/24076,SW/솔루션,OpenStack
1375394,Opensource Engineer,오케스트로,"['OpenStack', 'Kubernetes']",2,81,6,10,서울,영등포구,70,2024-06-02 20:34:34.883922,https://www.jumpit.co.kr/position/24095,SW/솔루션,OpenStack
1375508,데이터 백업 솔루션 엔지니어,가야데이터,"['AZURE', 'Linux', 'Windows Server', 'MySQL', 'Network', 'OpenStack', 'MSSQL', 'Oracle', 'AWS', 'SQL']",0,21,0,3,서울,서초구,70,2024-06-02 20:34:57.795796,https://www.jumpit.co.kr/position/25363,SW/솔루션,OpenStack
1375873,[파운트/핀테크] RA(로보어드바이저) 백엔드 개발자(Python),파운트,"['Celery', 'Django', 'Django REST framework', 'PostgreSQL', 'MySQL', 'Pandas', 'Redis', 'FastAPI', 'Amazon EKS', 'AWS', 'NumPy']",11,368,4,8,서울,중구,70,2024-06-02 20:33:17.705821,https://www.jumpit.co.kr/position/19670,서버/백엔드 개발자,Pandas
1375891,[주식회사 코그콤] Django 백엔드 개발,코그콤,"['Git', 'Linux', 'Docker', 'ELK', 'Django', 'Pandas', 'MongoDB', 'FastAPI', 'Python']",6,90,1,8,서울,서초구,70,2024-06-02 20:33:20.999481,https://www.jumpit.co.kr/position/25187,서버/백엔드 개발자,Pandas
1376112,파이썬 백엔드 개발자 (7년 이상),알스퀘어,"['gcp', 'SQLAlchemy', 'Pandas', 'terraform', 'msa', 'FastAPI', 'AWS', 'NumPy', 'Kubernetes', 'Python']",0,10,7,15,서울,강남구,70,2024-06-02 20:34:39.186186,https://www.jumpit.co.kr/position/25688,서버/백엔드 개발자,Pandas
1376804,데이터 사이언티스트,펄송,"['scikit-learn', 'Pandas', 'DB', 'Python', 'SQL', 'TensorFlow']",20,478,2,9,서울,서초구,70,2024-06-02 20:33:28.531560,https://www.jumpit.co.kr/position/22439,빅데이터 엔지니어,Pandas
1376807,빅데이터 처리 시스템 개발,파수,"['C++', 'Hive', 'C', 'Rust', 'NoSql', 'Linux', 'Pandas', 'Hadoop', 'Spark', 'NumPy']",1,36,3,10,서울,마포구,70,2024-06-02 20:33:39.321741,https://www.jumpit.co.kr/position/24673,빅데이터 엔지니어,Pandas
1376842,"[서울] 데이터분석(시계열 데이터 분석, Data Scientist)",인터엑스,"['Matplotlib', 'PyTorch', 'Pandas', 'DeepLearning', 'MachineLearning', 'TensorFlow', 'Python']",0,2,2,5,서울,금천구,70,2024-06-02 20:34:25.160387,https://www.jumpit.co.kr/position/25837,빅데이터 엔지니어,Pandas
1376852,AI 로보틱스 기반 조합 최적화 및 알고리즘 개발,씨메스,"['C#', 'PyTorch', 'Git', 'scikit-learn', 'Pandas', 'NumPy', 'Python', 'TensorFlow']",0,16,1,10,서울,강남구,70,2024-06-02 20:34:44.585826,https://www.jumpit.co.kr/position/25494,빅데이터 엔지니어,Pandas
1376861,[몰로코] Senior Data Scientist - Ads Performance,몰로코,"['R', 'Azure Database for MySQL', 'Pandas', 'DeepLearning', 'MachineLearning', 'Python']",0,3,3,20,서울,강남구,70,2024-06-02 20:34:54.525553,https://www.jumpit.co.kr/position/25247,빅데이터 엔지니어,Pandas
1376930,[주식회사 코그콤] 인공지능 연구개발 채용,코그콤,"['AI/인공지능', 'PyTorch', 'Linux', 'Pandas', 'DeepLearning', 'MachineLearning', 'AWS', 'Python']",0,26,2,8,서울,서초구,70,2024-06-02 20:33:45.821192,https://www.jumpit.co.kr/position/25183,인공지능/머신러닝,Pandas
1376933,[(주)에이젠글로벌] ML Engineer,에이젠글로벌,"['PyTorch', 'Git', 'Pandas', 'DeepLearning', 'MachineLearning', 'Jira', 'NumPy', 'Kubernetes', 'Python', 'TensorFlow']",0,6,5,20,서울,영등포구,70,2024-06-02 20:33:49.072694,https://www.jumpit.co.kr/position/25601,인공지능/머신러닝,Pandas
1376951,머신러닝 개발자,아이트럭,"['scikit-learn', 'Pandas', 'BigData', 'Keras', 'MachineLearning', 'NumPy', 'Python']",0,8,5,10,서울,서초구,70,2024-06-02 20:34:02.155359,https://www.jumpit.co.kr/position/25130,인공지능/머신러닝,Pandas
1376989,"[서울] 데이터분석(시계열 데이터 분석, Data Scientist)",인터엑스,"['Matplotlib', 'PyTorch', 'Pandas', 'DeepLearning', 'MachineLearning', 'TensorFlow', 'Python']",0,2,2,5,서울,금천구,70,2024-06-02 20:34:25.160387,https://www.jumpit.co.kr/position/25837,인공지능/머신러닝,Pandas
1377003,"[서울] AI Researcher (언어모델, LLM, NLP)",인터엑스,"['AI/인공지능', 'PyTorch', 'Pandas', 'DeepLearning', 'MachineLearning', 'TensorFlow', 'Python']",0,10,2,7,서울,금천구,70,2024-06-02 20:34:32.698911,https://www.jumpit.co.kr/position/25834,인공지능/머신러닝,Pandas
1377023,AI 로보틱스 기반 조합 최적화 및 알고리즘 개발,씨메스,"['C#', 'PyTorch', 'Git', 'scikit-learn', 'Pandas', 'NumPy', 'Python', 'TensorFlow']",0,16,1,10,서울,강남구,70,2024-06-02 20:34:44.585826,https://www.jumpit.co.kr/position/25494,인공지능/머신러닝,Pandas
1377030,"[울산] 데이터분석(시계열 데이터 분석, Data Scientist)",인터엑스,"['Matplotlib', 'PyTorch', 'Pandas', 'DeepLearning', 'MachineLearning', 'TensorFlow', 'Python']",0,2,2,5,울산,중구,70,2024-06-02 20:34:49.046861,https://www.jumpit.co.kr/position/25833,인공지능/머신러닝,Pandas
1378334,[파운트/핀테크] RA(로보어드바이저) 백엔드 개발자(Python),파운트,"['Celery', 'Django', 'Django REST framework', 'PostgreSQL', 'MySQL', 'Pandas', 'Redis', 'FastAPI', 'Amazon EKS', 'AWS', 'NumPy']",11,368,4,8,서울,중구,70,2024-06-02 20:33:17.705821,https://www.jumpit.co.kr/position/19670,서버/백엔드 개발자,NumPy
1378573,파이썬 백엔드 개발자 (7년 이상),알스퀘어,"['gcp', 'SQLAlchemy', 'Pandas', 'terraform', 'msa', 'FastAPI', 'AWS', 'NumPy', 'Kubernetes', 'Python']",0,10,7,15,서울,강남구,70,2024-06-02 20:34:39.186186,https://www.jumpit.co.kr/position/25688,서버/백엔드 개발자,NumPy
1379268,빅데이터 처리 시스템 개발,파수,"['C++', 'Hive', 'C', 'Rust', 'NoSql', 'Linux', 'Pandas', 'Hadoop', 'Spark', 'NumPy']",1,36,3,10,서울,마포구,70,2024-06-02 20:33:39.321741,https://www.jumpit.co.kr/position/24673,빅데이터 엔지니어,NumPy
1379287,"[서울] 데이터분석(이미지 및 영상 데이터 분석가, Data Scientist)",인터엑스,"['PyTorch', 'OpenCV', 'DeepLearning', 'MachineLearning', 'NumPy', 'TensorFlow', 'Python']",0,6,2,5,서울,금천구,70,2024-06-02 20:34:07.585387,https://www.jumpit.co.kr/position/25839,빅데이터 엔지니어,NumPy
1379309,"[울산] 데이터분석(이미지 및 영상 데이터 분석가, Data Scientist)",인터엑스,"['PyTorch', 'OpenCV', 'DeepLearning', 'MachineLearning', 'NumPy', 'Python', 'TensorFlow']",1,12,2,5,울산,중구,70,2024-06-02 20:34:39.186186,https://www.jumpit.co.kr/position/25685,빅데이터 엔지니어,NumPy
1379313,AI 로보틱스 기반 조합 최적화 및 알고리즘 개발,씨메스,"['C#', 'PyTorch', 'Git', 'scikit-learn', 'Pandas', 'NumPy', 'Python', 'TensorFlow']",0,16,1,10,서울,강남구,70,2024-06-02 20:34:44.585826,https://www.jumpit.co.kr/position/25494,빅데이터 엔지니어,NumPy
1379394,[(주)에이젠글로벌] ML Engineer,에이젠글로벌,"['PyTorch', 'Git', 'Pandas', 'DeepLearning', 'MachineLearning', 'Jira', 'NumPy', 'Kubernetes', 'Python', 'TensorFlow']",0,6,5,20,서울,영등포구,70,2024-06-02 20:33:49.072694,https://www.jumpit.co.kr/position/25601,인공지능/머신러닝,NumPy
1379412,머신러닝 개발자,아이트럭,"['scikit-learn', 'Pandas', 'BigData', 'Keras', 'MachineLearning', 'NumPy', 'Python']",0,8,5,10,서울,서초구,70,2024-06-02 20:34:02.155359,https://www.jumpit.co.kr/position/25130,인공지능/머신러닝,NumPy
1379484,AI 로보틱스 기반 조합 최적화 및 알고리즘 개발,씨메스,"['C#', 'PyTorch', 'Git', 'scikit-learn', 'Pandas', 'NumPy', 'Python', 'TensorFlow']",0,16,1,10,서울,강남구,70,2024-06-02 20:34:44.585826,https://www.jumpit.co.kr/position/25494,인공지능/머신러닝,NumPy
1380797,Backend Engineer,디엔코리아,"['Vue.js', 'Java', 'Terraform', 'Spring Framework', 'Next.js', 'Spring', 'React', 'AWS', 'Pulumi', 'Kotlin']",0,41,5,20,서울,용산구,70,2024-06-02 20:33:17.705821,https://www.jumpit.co.kr/position/25033,서버/백엔드 개발자,Pulumi
1380984,서버 및 인프라 개발자,데이터메이커,"['Golang', 'Shell', 'GitHub Actions', 'Terraform', 'Linux', 'Argo', 'Ansible', 'Pulumi', 'Python']",0,44,5,20,대전,유성구,70,2024-06-02 20:34:14.245263,https://www.jumpit.co.kr/position/25347,서버/백엔드 개발자,Pulumi
1381270,Frontend Engineer,디엔코리아,"['Vue.js', 'Java', 'Docker', 'Terraform', 'Next.js', 'Spring', 'React', 'AWS', 'Pulumi', 'Kotlin']",0,16,2,10,서울,용산구,70,2024-06-02 20:34:04.327385,https://www.jumpit.co.kr/position/25684,프론트엔드 개발자,Pulumi
1382065,서버 및 인프라 개발자,데이터메이커,"['Golang', 'Shell', 'GitHub Actions', 'Terraform', 'Linux', 'Argo', 'Ansible', 'Pulumi', 'Python']",0,44,5,20,대전,유성구,70,2024-06-02 20:34:14.245263,https://www.jumpit.co.kr/position/25347,devops/시스템 엔지니어,Pulumi
1382124,DevOps 엔지니어,데이터메이커,"['Shell', 'GitHub Actions', 'Terraform', 'Linux', 'Argo', 'Ansible', 'GoLand', 'Pulumi', 'Kubernetes', 'Python']",0,25,5,20,대전,유성구,70,2024-06-02 20:34:44.585826,https://www.jumpit.co.kr/position/25342,devops/시스템 엔지니어,Pulumi
1383259,백엔드 개발(게임 퍼블리싱 플랫폼),위메이드,"['Java', 'REST API', 'OAuth2', 'IAPHUB', 'Redis', 'Spring Boot', 'Spring', 'Kubernetes']",7,256,5,15,경기,성남시,70,2024-06-02 20:33:17.705821,https://www.jumpit.co.kr/position/24194,서버/백엔드 개발자,OAuth2
1383262,백엔드팀,더이앤엠,"['Java', 'OAuth2', 'Git', 'Classic ASP', 'JavaScript', 'Spring Boot', 'MSSQL', 'Kubernetes']",3,64,10,20,서울,서초구,70,2024-06-02 20:33:18.819821,https://www.jumpit.co.kr/position/25155,서버/백엔드 개발자,OAuth2
1383466,백엔드 개발,마크앤컴퍼니,"['Jenkins', 'OAuth2', 'AI/인공지능', 'Git', 'JSON Web Token', 'MySQL', 'Redis', 'Spring Framework', 'Spring Boot', 'Memcached']",4,52,5,10,서울,서초구,70,2024-06-02 20:34:19.757293,https://www.jumpit.co.kr/position/25489,서버/백엔드 개발자,OAuth2
1384514,회원 시스템 개발 및 운영 채용,원스토어,"['Java', 'AZURE', 'OAuth2', 'GCP', 'MySQL', 'Spring Framework', 'Oracle', 'AWS', 'DB', 'Spring Security']",0,16,5,15,경기,성남시,70,2024-06-02 20:34:06.514387,https://www.jumpit.co.kr/position/25229,devops/시스템 엔지니어,OAuth2
1384714,백엔드팀,더이앤엠,"['Java', 'OAuth2', 'Git', 'Classic ASP', 'JavaScript', 'Spring Boot', 'MSSQL', 'Kubernetes']",3,64,10,20,서울,서초구,70,2024-06-02 20:33:18.819821,https://www.jumpit.co.kr/position/25155,개발 PM,OAuth2
1385720,백엔드 개발(게임 퍼블리싱 플랫폼),위메이드,"['Java', 'REST API', 'OAuth2', 'IAPHUB', 'Redis', 'Spring Boot', 'Spring', 'Kubernetes']",7,256,5,15,경기,성남시,70,2024-06-02 20:33:17.705821,https://www.jumpit.co.kr/position/24194,서버/백엔드 개발자,IAPHUB
1388193,백엔드(풀스텍) 개발자,알비에치,"['REST API', 'Java', 'Amazon EC2', 'Amazon S3', 'Infra', 'Node.js', 'H2 Database', 'Spring', 'React']",1,56,7,20,경기,안양시,70,2024-06-02 20:33:19.917821,https://www.jumpit.co.kr/position/25060,서버/백엔드 개발자,Infra
1388436,[버블쉐어] SaaS 마케팅 솔루션 백엔드 개발자 채용,버블쉐어,"['TypeScript', 'REST API', 'Slack', 'GitHub', 'JavaScript', 'Infra', 'Node.js', 'AWS']",0,19,7,15,서울,강남구,70,2024-06-02 20:34:49.046861,https://www.jumpit.co.kr/position/25604,서버/백엔드 개발자,Infra
1388781,백엔드(풀스텍) 개발자,알비에치,"['REST API', 'Java', 'Amazon EC2', 'Amazon S3', 'Infra', 'Node.js', 'H2 Database', 'Spring', 'React']",1,56,7,20,경기,안양시,70,2024-06-02 20:33:19.917821,https://www.jumpit.co.kr/position/25060,웹 풀스택 개발자,Infra
1389025,경력 Software Engineer,메디트,"['Linux', 'Network', 'Infra', 'AWS', 'DB', 'Kubernetes']",0,9,3,8,서울,영등포구,70,2024-06-02 20:34:53.436542,https://www.jumpit.co.kr/position/25739,크로스플랫폼 앱개발자,Infra
1389331,"AI 인프라, AI Ops 환경 구성",디에스앤지,"['CUDA', 'AI/인공지능', 'K8S', 'Infra', 'DeepLearning', 'Python']",0,3,6,20,서울,영등포구,70,2024-06-02 20:34:45.782798,https://www.jumpit.co.kr/position/25816,인공지능/머신러닝,Infra
1389427,Backend Engineer (DevOps),디엔코리아,"['GitHub Actions', 'Azure Pipelines', 'Terraform', 'GitHub', 'Infra', 'Next.js', 'Spring', 'AWS', 'Azure DevOps', 'Kotlin']",0,9,3,10,서울,용산구,70,2024-06-02 20:33:59.919351,https://www.jumpit.co.kr/position/25034,devops/시스템 엔지니어,Infra
1389442,[TADA] DevOps Engineer 채용,이지식스(엠블),"['Infra', 'AWS', 'Kubernetes']",1,15,5,8,서울,강남구,70,2024-06-02 20:34:10.809242,https://www.jumpit.co.kr/position/25790,devops/시스템 엔지니어,Infra
1389449,엔지니어 채용[경주지사],비엠텍시스템,"['AR', 'SAP', 'SW', 'Linux', 'vmware', 'Infra', 'OpenStack', 'Windows', 'VR', 'HW']",1,23,0,1,경북,경주시,70,2024-06-02 20:34:16.395561,https://www.jumpit.co.kr/position/25245,devops/시스템 엔지니어,Infra
1389467,엔지니어 채용[나주지사],비엠텍시스템,"['AR', 'SAP', 'SW', 'vmware', 'Infra', 'Windows', 'VR', 'HW']",0,20,0,10,전남,나주시,70,2024-06-02 20:34:26.235396,https://www.jumpit.co.kr/position/25241,devops/시스템 엔지니어,Infra
1389487,[아이지넷] DevOps Engineer 채용,아이지넷,"['GitHub Actions', 'Terraform', 'Docker', 'GCP', 'Argo', 'MySQL', 'Infra', 'DB', 'Kubernetes', 'Python']",0,28,5,15,서울,송파구,70,2024-06-02 20:34:35.949934,https://www.jumpit.co.kr/position/25723,devops/시스템 엔지니어,Infra
1389497,웹 개발 유지보수 경력직 채용,케이케이테크,"['VPN', 'Network', 'Infra', 'Active Directory', 'SQL']",0,5,3,10,경기,화성시,70,2024-06-02 20:34:40.258718,https://www.jumpit.co.kr/position/25538,devops/시스템 엔지니어,Infra
1389509,"AI 인프라, AI Ops 환경 구성",디에스앤지,"['CUDA', 'AI/인공지능', 'K8S', 'Infra', 'DeepLearning', 'Python']",0,3,6,20,서울,영등포구,70,2024-06-02 20:34:45.782798,https://www.jumpit.co.kr/position/25816,devops/시스템 엔지니어,Infra
1389545,정보보호 및 개인정보보호 담당자 채용,GC케어,"['ISMS', 'Network', 'CISSP', 'Infra', 'CPPG', 'CISA']",2,44,3,10,서울,영등포구,70,2024-06-02 20:33:10.158925,https://www.jumpit.co.kr/position/25497,정보보안 담당자,Infra
1390230,[버블쉐어] SaaS 마케팅 솔루션 백엔드 개발자 채용,버블쉐어,"['TypeScript', 'REST API', 'Slack', 'GitHub', 'JavaScript', 'Infra', 'Node.js', 'AWS']",0,19,7,15,서울,강남구,70,2024-06-02 20:34:49.046861,https://www.jumpit.co.kr/position/25604,SW/솔루션,Infra
1390248,경력 Software Engineer,메디트,"['Linux', 'Network', 'Infra', 'AWS', 'DB', 'Kubernetes']",0,9,3,8,서울,영등포구,70,2024-06-02 20:34:53.436542,https://www.jumpit.co.kr/position/25739,SW/솔루션,Infra
1390446,[울산] 기술지원 엔지니어,인터엑스,"['Linux', 'Network', 'Infra', 'HW']",0,7,0,10,울산,중구,70,2024-06-02 20:34:44.585826,https://www.jumpit.co.kr/position/25855,기술지원,Infra
1390451,사내 인프라 관리 담당자(1년 계약직),엑심베이,"['Infra', 'Windows', 'macOS']",0,17,1,3,서울,구로구,70,2024-06-02 20:34:53.436542,https://www.jumpit.co.kr/position/25535,기술지원,Infra
1390654,백엔드(풀스텍) 개발자,알비에치,"['REST API', 'Java', 'Amazon EC2', 'Amazon S3', 'Infra', 'Node.js', 'H2 Database', 'Spring', 'React']",1,56,7,20,경기,안양시,70,2024-06-02 20:33:19.917821,https://www.jumpit.co.kr/position/25060,서버/백엔드 개발자,H2 Database
1391231,PHP 개발자 경력 채용,에스엔패션그룹,"['Vue.js', 'jQuery', 'Git', 'MySQL', 'HTML5', 'JavaScript', 'PHP', 'H2 Database']",23,1502,1,10,서울,성동구,70,2024-06-02 20:33:14.484926,https://www.jumpit.co.kr/position/793,웹 풀스택 개발자,H2 Database
1391242,백엔드(풀스텍) 개발자,알비에치,"['REST API', 'Java', 'Amazon EC2', 'Amazon S3', 'Infra', 'Node.js', 'H2 Database', 'Spring', 'React']",1,56,7,20,경기,안양시,70,2024-06-02 20:33:19.917821,https://www.jumpit.co.kr/position/25060,웹 풀스택 개발자,H2 Database
1392724,양자내성 VPN시스템 개발자,아이씨티케이홀딩스(ICTK),"['C++', 'Linux', 'VPN', 'Socket.IO', 'Embedded Linux', 'Go', 'H2 Database', 'iOS', 'Android OS', 'IPS']",2,222,1,10,경기,성남시,70,2024-06-02 20:34:56.728561,https://www.jumpit.co.kr/position/18272,SW/솔루션,H2 Database
1393122,백엔드 서비스 개발자 채용,골프존커머스,"['Containerum', 'NoSql', 'Spring Boot', 'Node.js']",20,816,7,10,서울,송파구,70,2024-06-02 20:33:22.069483,https://www.jumpit.co.kr/position/19463,서버/백엔드 개발자,Containerum
