,제목,회사명,refine_기술스택,스크랩수,조회수,최소경력,최대경력,주소(시도),주소(시군구),취업축하금,데이터수집일,URL,카테고리,기술스택
1008928,Web Full Stack Developer (7~9년),디플래닉스,"['Jenkins', 'JSP', 'PostgreSQL', 'JavaScript', 'K8S', 'MySQL', 'Bootstrap', 'Node.js', 'AWS', 'Mybatis', 'GitLab']",2,130,7,9,서울,서초구,70,2024-07-06 19:51:04.633356,https://www.jumpit.co.kr/position/25950,웹 풀스택 개발자,JSP
1008929,이커머스 플랫폼 개발 (경력직),플래티어,"['Java', 'Vue.js', 'NoSql', 'jQuery', 'JSP', 'JavaScript', 'MySQL', 'HTML5', 'Oracle', 'Spring']",0,16,2,13,서울,송파구,70,2024-07-06 19:51:05.699203,https://www.jumpit.co.kr/position/28136,웹 풀스택 개발자,JSP
1008943,웹개발 정규직 채용(경력),프론트랩,"['Java', 'REST API', 'RDB', 'Git', 'JSP', 'JavaScript', 'Spring Boot', 'Spring', 'AWS']",0,14,3,10,서울,서초구,70,2024-07-06 19:51:15.316890,https://www.jumpit.co.kr/position/27966,웹 풀스택 개발자,JSP
1008944,"[에이블아이앤씨] 웹 풀스택 개발 경력자 채용(JSP, JAVA)(5년 이상)",에이블아이앤씨,"['Java', 'JBoss', 'JSP', 'MariaDB', 'Apache Tomcat', 'Oracle']",1,69,5,10,인천,남동구,70,2024-07-06 19:51:16.380140,https://www.jumpit.co.kr/position/25534,웹 풀스택 개발자,JSP
1008949,[WIZWID] IT Team 프론트&백엔드 유지보수 및 개발 채용,아이에스이커머스,"['TypeScript', 'CSS 3', 'Java', 'jQuery', 'JSP', 'PostgreSQL', 'HTML5', 'JavaScript', 'Nexacro', 'Spring', 'Oracle']",3,62,3,9,서울,강남구,70,2024-07-06 19:51:18.505217,https://www.jumpit.co.kr/position/26886,웹 풀스택 개발자,JSP
1008981,B2B/B2C 개발자 채용,스카이웨어,"['Java', 'Vue.js', 'Docker', 'JSP', 'HTML5', 'Spring Boot', 'React', 'Kubernetes', 'SQL']",0,24,6,15,서울,마포구,70,2024-07-06 19:51:43.079979,https://www.jumpit.co.kr/position/27758,웹 풀스택 개발자,JSP
1009005,"웹 풀스택 개발자, 빅데이터 플랫폼 개발자 시니어급 채용",잇팩,"['TypeScript', 'jQuery', 'JSP', 'JavaScript', 'Spring Framework', 'React']",0,11,3,15,서울,중구,70,2024-07-06 19:52:05.530106,https://www.jumpit.co.kr/position/28041,웹 풀스택 개발자,JSP
1009227,Data Security 경력채용,열림데이타시스템,"['Java', 'Linux', 'JSP', 'Oracle', 'MSSQL', 'SQL']",0,2,3,7,서울,구로구,70,2024-07-06 19:52:18.373671,https://www.jumpit.co.kr/position/28249,DBA,JSP
1009250,파이썬 데이터분석 & 데이터 시각화,로코모션뷰,"['R', 'C++', 'JSP', 'JavaScript', 'Node.js', 'React Native', 'React', 'Python']",40,1729,3,20,서울,영등포구,70,2024-07-06 19:50:53.929341,https://www.jumpit.co.kr/position/13868,빅데이터 엔지니어,JSP
1009529,[에이블아이앤씨] 공공기관 상주 웹사이트 운영 개발자 채용,에이블아이앤씨,"['Java', 'JSP', 'XML', 'HTML5', 'Apache Tomcat', 'DB']",0,48,3,5,경기,과천시,70,2024-07-06 19:50:53.929341,https://www.jumpit.co.kr/position/25536,devops/시스템 엔지니어,JSP
1009568,[이즈파크] PLM 개발자,이즈파크,"['Java', 'JSP', 'JavaScript']",2,133,3,15,서울,금천구,70,2024-07-06 19:51:33.448480,https://www.jumpit.co.kr/position/20878,devops/시스템 엔지니어,JSP
1009663,물류시스템 개발 PL,한국네트웍스,"['Java', 'JSP', 'Spring Framework', 'MariaDB', 'Oracle']",0,10,6,20,경기,성남시,70,2024-07-06 19:52:24.764078,https://www.jumpit.co.kr/position/27416,devops/시스템 엔지니어,JSP
1009796,금융 IT시스템 PM/개발 경력 채용,미라콤아이앤씨,"['Java', 'Vue.js', 'jQuery', 'SW', 'JSP']",2,88,4,10,서울,송파구,70,2024-07-06 19:51:36.659592,https://www.jumpit.co.kr/position/26546,개발 PM,JSP
1009801,B2B/B2C 개발자 채용,스카이웨어,"['Java', 'Vue.js', 'Docker', 'JSP', 'HTML5', 'Spring Boot', 'React', 'Kubernetes', 'SQL']",0,24,6,15,서울,마포구,70,2024-07-06 19:51:43.079979,https://www.jumpit.co.kr/position/27758,개발 PM,JSP
1009826,물류시스템 개발 PL,한국네트웍스,"['Java', 'JSP', 'Spring Framework', 'MariaDB', 'Oracle']",0,10,6,20,경기,성남시,70,2024-07-06 19:52:24.764078,https://www.jumpit.co.kr/position/27416,개발 PM,JSP
1010007,물류ERP 솔루션 개발자,한국비즈넷,"['Java', 'ERP', 'jQuery', 'SW', 'JSP', 'Spring', 'Oracle', 'MSSQL']",23,661,0,3,서울,구로구,70,2024-07-06 19:50:14.377922,https://www.jumpit.co.kr/position/24264,SW/솔루션,JSP
1010042,프로그래머 / 경력직 - 웹 JAVA JSP / 응용 C#,비욘드테크,"['C#', 'Java', 'SW', 'JSP', 'Python']",5,450,4,15,서울,금천구,70,2024-07-06 19:50:43.213621,https://www.jumpit.co.kr/position/19780,SW/솔루션,JSP
1010064,인사솔루션 개발자 채용,이수시스템,"['Java', 'Oracle PL/SQL', 'jQuery', 'JSP', 'JavaScript', 'MySQL', 'Spring Framework', 'Tibero', 'Oracle']",1,24,6,14,서울,서초구,70,2024-07-06 19:50:56.089383,https://www.jumpit.co.kr/position/27518,SW/솔루션,JSP
1010089,차량용 임베디드 시스템 SW 개발 기술지원,리트빅,"['FW', 'C++', 'Yocto', 'SW', 'Linux', 'JSP', 'Embedded Linux', 'Embedded', 'Android OS']",2,74,3,15,경기,성남시,70,2024-07-06 19:51:04.633356,https://www.jumpit.co.kr/position/25207,SW/솔루션,JSP
1010129,그룹사 세일즈포스 CRM 개발 및 유지보수 경력직 채용,대상정보기술,"['C#', 'Java', 'Heroku', 'JSP', 'JavaScript', '.NET', 'Apex', 'Salesforce']",0,35,5,10,서울,광진구,70,2024-07-06 19:51:18.505217,https://www.jumpit.co.kr/position/27105,SW/솔루션,JSP
1010159,비대면 교육 시스템 개발 및 유지보수(JAVA 웹 개발자) 채용,메디오피아테크,"['Java', 'jQuery', 'JSP', 'JavaScript', 'MySQL', 'MariaDB', 'Spring', 'Oracle', 'Ajax']",0,5,3,10,서울,강남구,70,2024-07-06 19:51:30.242167,https://www.jumpit.co.kr/position/28436,SW/솔루션,JSP
1010268,학습관리솔루션(LMS) 개발 및 유지보수 담당자 채용,메디오피아테크,"['Java', 'jQuery', 'JSP', 'JavaScript', 'Oracle', 'Spring', 'Ajax']",0,5,5,15,서울,강남구,70,2024-07-06 19:51:59.118328,https://www.jumpit.co.kr/position/28435,SW/솔루션,JSP
1010308,[판교] 차량용 임베디드 시스템 SW 개발 기술지원 FAE 채용,리트빅,"['Yocto', 'C++', 'C', 'Linux', 'OpenCV', 'JSP', 'Android OS', 'MCU']",0,8,3,40,경기,성남시,70,2024-07-06 19:52:06.596985,https://www.jumpit.co.kr/position/27568,SW/솔루션,JSP
1010487,[삼양식품] IT운영팀 WMS파트 경력직 채용,삼양식품(삼양라면),"['Java', 'JSP', 'JavaScript']",4,207,2,8,서울,성북구,70,2024-07-06 19:50:18.656192,https://www.jumpit.co.kr/position/26530,기술지원,JSP
1010501,차량용 임베디드 시스템 SW 개발 기술지원,리트빅,"['FW', 'C++', 'Yocto', 'SW', 'Linux', 'JSP', 'Embedded Linux', 'Embedded', 'Android OS']",2,74,3,15,경기,성남시,70,2024-07-06 19:51:04.633356,https://www.jumpit.co.kr/position/25207,기술지원,JSP
1010556,[판교] 차량용 임베디드 시스템 SW 개발 기술지원 FAE 채용,리트빅,"['Yocto', 'C++', 'C', 'Linux', 'OpenCV', 'JSP', 'Android OS', 'MCU']",0,8,3,40,경기,성남시,70,2024-07-06 19:52:06.596985,https://www.jumpit.co.kr/position/27568,기술지원,JSP
1010579,JAVA 개발자,코보시스,"['Java', 'REST API', 'Linux', 'JSP', 'MySQL', 'Bootstrap', 'Spring Boot', 'Oracle', 'Mybatis']",224,10223,3,15,서울,송파구,70,2024-07-06 19:50:15.436586,https://www.jumpit.co.kr/position/13094,서버/백엔드 개발자,Bootstrap
1010714,출입통제시스템 개발자 (.NET Front/Back End 개발자),씨유박스,"['C#', 'ASP.NET Core', 'HTML5', '.NET', 'ASP.NET', 'Bootstrap', 'ES6', 'MariaDB', 'Blazor', 'MSSQL']",5,149,5,10,서울,강남구,70,2024-07-06 19:50:38.953570,https://www.jumpit.co.kr/position/26536,서버/백엔드 개발자,Bootstrap
1011038,프론트엔드 개발자,플라잉닥터,"['TypeScript', 'CSS 3', 'Vue.js', 'HTML5', 'Nuxt.js', 'Bootstrap', 'Flutter']",68,2947,0,7,경기,고양시,70,2024-07-06 19:50:14.377922,https://www.jumpit.co.kr/position/24822,프론트엔드 개발자,Bootstrap
1011041,에이전시 프론트엔드 개발자 채용 [강남구],모멘티,"['CSS 3', 'Vue.js', 'HTML5', 'JavaScript', 'Bootstrap', 'Flutter', 'React Native', 'iOS', 'React', 'Android OS']",9,378,0,5,서울,강남구,70,2024-07-06 19:50:14.377922,https://www.jumpit.co.kr/position/27264,프론트엔드 개발자,Bootstrap
1011176,"WEB 프론트엔드 개발자 (웹대시보드, 웹관리자)",씨케이스택,"['Vue.js', 'jQuery', 'Bootstrap', 'React']",0,48,0,10,경기,성남시,70,2024-07-06 19:50:58.210192,https://www.jumpit.co.kr/position/28403,프론트엔드 개발자,Bootstrap
1011194,프론트엔드 Frontend 개발자 (사원 ~ 차장) [서울],리만코리아,"['TypeScript', 'Vue.js', 'CSS 3', 'jQuery', 'HTML5', 'JavaScript', 'Bootstrap', 'AWS']",5,185,5,16,대구,수성구,70,2024-07-06 19:51:07.854554,https://www.jumpit.co.kr/position/26616,프론트엔드 개발자,Bootstrap
1011220,프론트엔드 개발자 경력직 (팀장/리딩),인텔리코드,"['TypeScript', 'Vue.js', 'HTML5', 'JavaScript', 'Bootstrap', 'ES6', 'ReactiveX', 'React', 'React Redux']",1,14,5,12,경기,수원시,70,2024-07-06 19:51:21.713341,https://www.jumpit.co.kr/position/27429,프론트엔드 개발자,Bootstrap
1011262,플랫폼 개발자,클루닉스,"['CSS 3', 'jQuery', 'linux', 'JavaScript', 'HTML5', 'MySQL', 'PHP', 'Bootstrap', 'React.js Boilerplate']",0,32,3,15,서울,영등포구,70,2024-07-06 19:51:53.785637,https://www.jumpit.co.kr/position/27848,프론트엔드 개발자,Bootstrap
1011284,프론트엔드 개발자,플라잉닥터,"['TypeScript', 'CSS 3', 'Vue.js', 'HTML5', 'Nuxt.js', 'Bootstrap', 'Flutter']",68,2947,0,7,경기,고양시,70,2024-07-06 19:50:14.377922,https://www.jumpit.co.kr/position/24822,웹 풀스택 개발자,Bootstrap
1011358,솔루션 웹개발자,WBJ소프트,"['TypeScript', 'Java', 'jQuery', 'JavaScript', 'Bootstrap', 'Spring']",0,11,3,20,서울,강남구,70,2024-07-06 19:50:51.788605,https://www.jumpit.co.kr/position/28174,웹 풀스택 개발자,Bootstrap
1011369,Web Full Stack Developer (7~9년),디플래닉스,"['Jenkins', 'JSP', 'PostgreSQL', 'JavaScript', 'K8S', 'MySQL', 'Bootstrap', 'Node.js', 'AWS', 'Mybatis', 'GitLab']",2,130,7,9,서울,서초구,70,2024-07-06 19:51:04.633356,https://www.jumpit.co.kr/position/25950,웹 풀스택 개발자,Bootstrap
1011402,풀스택 엔지니어(Web/Python/Django),놀이의발견,"['jQuery', 'Git', 'Django', 'Bootstrap', 'React', 'Python']",0,15,7,15,서울,마포구,70,2024-07-06 19:51:25.975272,https://www.jumpit.co.kr/position/27932,웹 풀스택 개발자,Bootstrap
1011432,플랫폼 개발자,클루닉스,"['CSS 3', 'jQuery', 'linux', 'JavaScript', 'HTML5', 'MySQL', 'PHP', 'Bootstrap', 'React.js Boilerplate']",0,32,3,15,서울,영등포구,70,2024-07-06 19:51:53.785637,https://www.jumpit.co.kr/position/27848,웹 풀스택 개발자,Bootstrap
1011574,에이전시 프론트엔드 개발자 채용 [강남구],모멘티,"['CSS 3', 'Vue.js', 'HTML5', 'JavaScript', 'Bootstrap', 'Flutter', 'React Native', 'iOS', 'React', 'Android OS']",9,378,0,5,서울,강남구,70,2024-07-06 19:50:14.377922,https://www.jumpit.co.kr/position/27264,크로스플랫폼 앱개발자,Bootstrap
1012498,솔루션 웹개발자,WBJ소프트,"['TypeScript', 'Java', 'jQuery', 'JavaScript', 'Bootstrap', 'Spring']",0,11,3,20,서울,강남구,70,2024-07-06 19:50:51.788605,https://www.jumpit.co.kr/position/28174,SW/솔루션,Bootstrap
1012536,.NET 프로그래머 채용 (조사 솔루션 관리),마크로밀엠브레인,"['C#', 'HTML5', 'Blazor', 'ASP.NET', 'Bootstrap', '.NET', 'Entity Framework', 'WPF', 'Web Components', 'Ajax']",0,18,2,10,서울,강남구,70,2024-07-06 19:51:06.784096,https://www.jumpit.co.kr/position/27654,SW/솔루션,Bootstrap
1012599,.NET 프로그래머 채용 (구매 데이터 관리),마크로밀엠브레인,"['C#', 'Blazor', 'Bootstrap', '.NET', 'Entity Framework', 'WPF', 'MSSQL', 'Web Components', 'Ajax']",0,18,2,10,서울,강남구,70,2024-07-06 19:51:30.242167,https://www.jumpit.co.kr/position/27655,SW/솔루션,Bootstrap
1012866,[협업툴 플로우] 웹 퍼블리셔 모집,마드라스체크,"['CSS 3', 'jQuery', 'Figma', 'Git', 'GitHub', 'HTML5', 'JavaScript', 'Bootstrap']",22,481,0,10,서울,영등포구,70,2024-07-06 19:50:14.377922,https://www.jumpit.co.kr/position/26482,웹퍼블리셔,Bootstrap
1012872,UX/UI  개발(퍼블리셔),휴먼컨설팅그룹,"['CSS 3', 'Vue.js', 'SCSS', 'JavaScript', 'HTML5', 'Bootstrap']",0,74,5,10,서울,서초구,70,2024-07-06 19:50:42.148621,https://www.jumpit.co.kr/position/27155,웹퍼블리셔,Bootstrap
1013020,JAVA 개발자,코보시스,"['Java', 'REST API', 'Linux', 'JSP', 'MySQL', 'Bootstrap', 'Spring Boot', 'Oracle', 'Mybatis']",224,10223,3,15,서울,송파구,70,2024-07-06 19:50:15.436586,https://www.jumpit.co.kr/position/13094,서버/백엔드 개발자,Oracle
1013021,신입/경력 개발자 모집(백엔드/프론트엔드),코드넛,"['TypeScript', 'CSS 3', 'MySQL', 'HTML5', 'JavaScript', 'MariaDB', 'Node.js', 'Oracle', 'AWS', 'NestJS']",46,1089,0,10,서울,강남구,70,2024-07-06 19:50:15.436586,https://www.jumpit.co.kr/position/27540,서버/백엔드 개발자,Oracle
1013024,Java Backend/Spring Boot 개발자(경력) 상시 채용,오감코퍼레이션,"['Java', 'REST API', 'Spring MVC', 'JavaScript', 'Spring Boot', 'Spring', 'Oracle', 'MSSQL', 'Spring Data JPA', 'Mybatis']",158,6650,2,8,서울,강남구,70,2024-07-06 19:50:15.436586,https://www.jumpit.co.kr/position/10062,서버/백엔드 개발자,Oracle
1013030,"[격주 4.5일 근무] 린컴퍼니 전산실 ERP, 쇼핑몰 개발 및 운영",린컴퍼니,"['Java', 'ERP', 'Miplatform', 'Spring', 'Oracle']",37,2090,3,15,서울,강남구,70,2024-07-06 19:50:16.508628,https://www.jumpit.co.kr/position/10287,서버/백엔드 개발자,Oracle
1013033,미디어로그(LG그룹) SI / SM 개발,미디어로그,"['Java', 'Vue.js', 'REST API', 'Git', 'NGINX', 'MySQL', 'JavaScript', 'Spring Boot', 'Apache Tomcat', 'Oracle']",7,270,3,8,서울,마포구,70,2024-07-06 19:50:16.508628,https://www.jumpit.co.kr/position/26953,서버/백엔드 개발자,Oracle
1013053,Java Web 개발,브이피(vp),"['Java', 'MySQL', 'MariaDB', 'Oracle']",12,243,4,8,서울,중구,70,2024-07-06 19:50:19.725825,https://www.jumpit.co.kr/position/26539,서버/백엔드 개발자,Oracle
1013062,미디어로그(LG그룹) SI 개발,미디어로그,"['Java', 'MySQL', 'Spring Boot', 'Oracle']",14,326,3,10,서울,마포구,70,2024-07-06 19:50:20.795155,https://www.jumpit.co.kr/position/26723,서버/백엔드 개발자,Oracle
1013071,서버개발(스팸알림서비스) 담당 채용,브이피(vp),"['Elasticsearch', 'Kafka', 'MariaDB', 'Spring Framework', 'Redis', 'MSA', 'Spring Boot', 'Oracle']",4,167,3,8,서울,중구,70,2024-07-06 19:50:21.862712,https://www.jumpit.co.kr/position/26412,서버/백엔드 개발자,Oracle
1013072,서버/백엔드/유지보수 개발자 모집,한국비즈넷,"['Java', 'Oracle', 'MSSQL']",9,688,5,15,서울,구로구,70,2024-07-06 19:50:22.920437,https://www.jumpit.co.kr/position/19422,서버/백엔드 개발자,Oracle
1013073,웹 백엔드/개발자 모집,아정네트웍스,"['Java', 'Linux', 'MySQL', 'Spring Boot', 'Apache Tomcat', 'Oracle', 'Spring', 'MSSQL']",3,182,3,10,서울,강남구,70,2024-07-06 19:50:22.920437,https://www.jumpit.co.kr/position/27363,서버/백엔드 개발자,Oracle
1013080,JAVA 웹 개발자 모집,엠비아이솔루션,"['Java', 'MySQL', 'PHP', 'Spring Boot', 'Node.js', 'Oracle', 'Mybatis', 'Kubernetes']",3,202,6,12,서울,마포구,70,2024-07-06 19:50:23.985287,https://www.jumpit.co.kr/position/26462,서버/백엔드 개발자,Oracle
1013082,[빗썸] 백오피스 시스템 B/E 개발자,빗썸코리아,"['Java', 'QueryDSL', 'ELK', 'MySQL', 'Kafka', 'Redis', 'Spring Boot', 'Gradle', 'Oracle', 'Spring Batch', 'Spring Security']",28,454,3,15,서울,강남구,70,2024-07-06 19:50:23.985287,https://www.jumpit.co.kr/position/25776,서버/백엔드 개발자,Oracle
1013083,[빗썸] Back End - 거래소 서비스 개발 (3년 이상),빗썸코리아,"['Jenkins', 'Java', 'MySQL', 'Kafka', 'Redis', 'Spring Boot', 'MongoDB', 'Gradle', 'Oracle', 'Spring Data JPA']",132,5659,3,7,서울,강남구,70,2024-07-06 19:50:23.985287,https://www.jumpit.co.kr/position/8969,서버/백엔드 개발자,Oracle
1013084,Backend 개발(경력 3년 이상),노르마,"['Java', 'Linux', 'MySQL', 'Network', 'MariaDB', 'Spring Boot', 'Oracle']",8,265,3,10,서울,성동구,70,2024-07-06 19:50:23.985287,https://www.jumpit.co.kr/position/26495,서버/백엔드 개발자,Oracle
1013089,PHP 웹개발자 채용,캐럿글로벌,"['REST API', 'Linux', 'CodeIgniter', 'MySQL', 'MariaDB', 'PHP', 'Spring', 'Oracle', 'Laravel']",4,233,2,15,서울,서초구,70,2024-07-06 19:50:26.106486,https://www.jumpit.co.kr/position/26645,서버/백엔드 개발자,Oracle
1013122,서버 백엔드 개발,패션앤스타일컴퍼니,"['Java', 'Git', 'Figma', 'GitHub', 'Spring Framework', 'Spring Boot', 'Spring', 'Oracle']",3,131,3,10,서울,종로구,70,2024-07-06 19:50:31.457431,https://www.jumpit.co.kr/position/27507,서버/백엔드 개발자,Oracle
1013123,Backend 개발자 [R&D/개발],미니게이트,"['Java', 'REST API', 'Git', 'MySQL', 'Spring Boot', 'Spring', 'MSSQL', 'Oracle', 'AWS']",0,53,8,10,서울,강남구,70,2024-07-06 19:50:31.457431,https://www.jumpit.co.kr/position/27109,서버/백엔드 개발자,Oracle
1013160,Back-end 개발자 모집,씨티엔에스,"['RDB', 'REST API', 'NoSql', 'PostgreSQL', 'MySQL', 'Node.js', 'Oracle']",17,472,3,10,서울,강남구,70,2024-07-06 19:50:40.027094,https://www.jumpit.co.kr/position/22868,서버/백엔드 개발자,Oracle
1013178,Backend/Server Developer (Cloud Messaging Service) (근무조건 협의 가능),휴머스온,"['Java', 'Linux', 'MySQL', 'Hadoop', 'Spring Framework', 'MSSQL', 'Spring', 'Oracle']",2,34,1,12,서울,강남구,70,2024-07-06 19:50:43.213621,https://www.jumpit.co.kr/position/27699,서버/백엔드 개발자,Oracle
1013181,"[빗썸] 규제대응(AML, FDS 등)시스템 B/E 개발자",빗썸코리아,"['Java', 'QueryDSL', 'ELK', 'MySQL', 'Kafka', 'Redis', 'Spring Boot', 'Gradle', 'Oracle', 'Spring Batch', 'Spring Security']",19,510,3,15,서울,강남구,70,2024-07-06 19:50:44.282621,https://www.jumpit.co.kr/position/23790,서버/백엔드 개발자,Oracle
1013188,[Upstage] AI Solution Dev&Operation,업스테이지,"['Java', 'Docker', 'PostgreSQL', 'MariaDB', 'Redis', 'Oracle', 'Python']",30,1726,1,15,경기,용인시,70,2024-07-06 19:50:46.412639,https://www.jumpit.co.kr/position/16955,서버/백엔드 개발자,Oracle
1013202,백앤드 JAVA 개발자,블루로고,"['Java', 'MariaDB', 'Spring Boot', 'Oracle', 'MSSQL', 'Spring Data JPA']",11,573,5,10,서울,강남구,70,2024-07-06 19:50:50.725603,https://www.jumpit.co.kr/position/23427,서버/백엔드 개발자,Oracle
1013204,[의료IT] 병원정보시스템 C# 개발자,이지케어텍(edge&next),"['C#', 'Java', 'C', 'Oracle']",2,49,3,15,서울,중구,70,2024-07-06 19:50:50.725603,https://www.jumpit.co.kr/position/27759,서버/백엔드 개발자,Oracle
1013217,Java 웹 개발자(유지보수),엠비아이솔루션,"['Java', 'PostgreSQL', 'MySQL', 'Spring Boot', 'Oracle', 'Mybatis']",0,56,6,12,서울,마포구,70,2024-07-06 19:50:56.089383,https://www.jumpit.co.kr/position/27570,서버/백엔드 개발자,Oracle
1013221,[빗썸] Back End - 거래소 서비스 개발 (7년 이상),빗썸코리아,"['Jenkins', 'Java', 'ELK', 'MySQL', 'Kafka', 'Redis', 'Spring Boot', 'MongoDB', 'Gradle', 'Oracle']",31,1409,7,15,서울,강남구,70,2024-07-06 19:50:57.149139,https://www.jumpit.co.kr/position/8965,서버/백엔드 개발자,Oracle
1013257,Server Developer(마케팅 플랫폼 개발/운영) (근무조건 협의 가능),휴머스온,"['Java', 'Linux', 'MySQL', 'Spring Boot', 'MSSQL', 'Spring', 'Oracle', 'AWS']",0,21,2,10,서울,강남구,70,2024-07-06 19:51:06.784096,https://www.jumpit.co.kr/position/27703,서버/백엔드 개발자,Oracle
1013266,JAVA 개발자,아주큐엠에스,"['Java', 'jQuery', 'JavaScript', 'Spring Framework', 'MSSQL', 'Oracle']",0,14,7,12,서울,서초구,70,2024-07-06 19:51:08.925834,https://www.jumpit.co.kr/position/28286,서버/백엔드 개발자,Oracle
1013276,[토스] Financial System Engineer,비바리퍼블리카,"['ERP', 'SAP', 'PostgreSQL', 'MySQL', 'Hadoop', 'MongoDB', 'Databricks', 'MSSQL', 'Oracle', 'SQL']",25,1469,5,10,서울,강남구,70,2024-07-06 19:51:11.053221,https://www.jumpit.co.kr/position/18982,서버/백엔드 개발자,Oracle
1013279,Server Developer(솔루션 개발/운영) (근무조건 협의 가능),휴머스온,"['Java', 'Linux', 'MySQL', 'Spring Boot', 'MSSQL', 'Spring', 'Oracle', 'AWS']",1,20,2,10,서울,강남구,70,2024-07-06 19:51:12.115162,https://www.jumpit.co.kr/position/27691,서버/백엔드 개발자,Oracle
1013282,DB 관리자,한솔피엔에스,"['Tibero', 'Oracle', 'MSSQL']",0,13,3,7,서울,강서구,70,2024-07-06 19:51:13.185283,https://www.jumpit.co.kr/position/27872,서버/백엔드 개발자,Oracle
1013324,서버 백엔드 개발,파수,"['Java', 'Spring Framework', 'Oracle', 'AWS', 'SQL']",0,14,5,10,서울,마포구,70,2024-07-06 19:51:24.912384,https://www.jumpit.co.kr/position/28207,서버/백엔드 개발자,Oracle
1013344,Senior Developer (근무조건 협의 가능),휴머스온,"['Java', 'Confluence', 'Kafka', 'Spring Framework', 'Redis', 'MSSQL', 'Spring', 'Oracle', 'Jira']",1,4,10,15,서울,강남구,70,2024-07-06 19:51:30.242167,https://www.jumpit.co.kr/position/27701,서버/백엔드 개발자,Oracle
1013360,서버/백엔드 개발자 정규직 채용,에이아이비즈,"['Java', 'Oracle', 'DB', 'Python']",7,469,5,10,서울,동작구,70,2024-07-06 19:51:35.583202,https://www.jumpit.co.kr/position/14408,서버/백엔드 개발자,Oracle
1013388,WCS 개발 프로젝트 PL & 디지털 트윈 프로젝트 PL 채용,알티올,"['Java', 'MySQL', 'MariaDB', 'Spring Boot', 'MSSQL', 'Oracle', 'WebSocket']",0,17,5,15,인천,연수구,70,2024-07-06 19:51:46.285140,https://www.jumpit.co.kr/position/27732,서버/백엔드 개발자,Oracle
1013403,Solution Engineering Lead,에이아이트릭스,"['Ubuntu', 'Linux', 'Docker', 'MySQL', 'MSSQL', 'Oracle', 'Python']",0,40,5,10,서울,강남구,70,2024-07-06 19:51:51.640541,https://www.jumpit.co.kr/position/27057,서버/백엔드 개발자,Oracle
1013416,[삼성계열사 씨브이네트] Back-End 서버 개발 상시 채용,씨브이네트,"['Java', 'MySQL', 'MariaDB', 'TCP/IP', 'Spring Boot', 'Node.js', 'Spring', 'Oracle']",0,17,5,10,서울,송파구,70,2024-07-06 19:51:56.988011,https://www.jumpit.co.kr/position/28451,서버/백엔드 개발자,Oracle
1013418,Backend 개발자 [플랫폼 운영&개발],미니게이트,"['Java', 'Git', 'MySQL', 'Spring Framework', 'Spring Boot', 'Spring', 'Oracle', 'MSSQL', 'AWS', 'Python']",1,63,8,10,서울,강남구,70,2024-07-06 19:51:56.988011,https://www.jumpit.co.kr/position/27110,서버/백엔드 개발자,Oracle
1013472,"백엔드 웹프로그래머 (Spring, MSA) 4~7년",키트웍스,"['Java', 'Tibero', 'MSA', 'Spring', 'Oracle']",0,7,4,7,서울,영등포구,70,2024-07-06 19:52:23.697020,https://www.jumpit.co.kr/position/28426,서버/백엔드 개발자,Oracle
1013484,신입/경력 개발자 모집(백엔드/프론트엔드),코드넛,"['TypeScript', 'CSS 3', 'MySQL', 'HTML5', 'JavaScript', 'MariaDB', 'Node.js', 'Oracle', 'AWS', 'NestJS']",46,1089,0,10,서울,강남구,70,2024-07-06 19:50:15.436586,https://www.jumpit.co.kr/position/27540,프론트엔드 개발자,Oracle
1013493,미디어로그(LG그룹) SI / SM 개발,미디어로그,"['Java', 'Vue.js', 'REST API', 'Git', 'NGINX', 'MySQL', 'JavaScript', 'Spring Boot', 'Apache Tomcat', 'Oracle']",7,270,3,8,서울,마포구,70,2024-07-06 19:50:16.508628,https://www.jumpit.co.kr/position/26953,프론트엔드 개발자,Oracle
1013531,[커넥트웨이브] 써머스플랫폼(에누리 가격비교) 웹개발(Front-end) 경력직 채용,커넥트웨이브,"['Java', 'jQuery', 'Docker', 'JSP', 'PostgreSQL', 'ES6', 'Node.js', 'Oracle', 'React', 'Kubernetes']",6,160,2,15,서울,금천구,70,2024-07-06 19:50:27.173557,https://www.jumpit.co.kr/position/26525,프론트엔드 개발자,Oracle
1013580,PG 결제시스템 개발자,한국결제네트웍스,"['Java', 'RDB', 'jQuery', 'JavaScript', 'HTML5', 'Spring Boot', 'Spring', 'Oracle', 'AWS', 'GitLab']",0,54,5,10,서울,중구,70,2024-07-06 19:50:43.213621,https://www.jumpit.co.kr/position/27086,프론트엔드 개발자,Oracle
1013601,[의료IT] 병원정보시스템 C# 개발자,이지케어텍(edge&next),"['C#', 'Java', 'C', 'Oracle']",2,49,3,15,서울,중구,70,2024-07-06 19:50:50.725603,https://www.jumpit.co.kr/position/27759,프론트엔드 개발자,Oracle
1013714,경영정보시스템 개발담당자 채용,네패스,"['Java', 'Shell', 'jQuery', 'MySQL', 'React Native', 'MSSQL', 'Oracle', 'Spring', 'React']",0,22,3,5,충북,음성군,70,2024-07-06 19:52:13.010796,https://www.jumpit.co.kr/position/27867,프론트엔드 개발자,Oracle
