,제목,회사명,refine_기술스택,스크랩수,조회수,최소경력,최대경력,주소(시도),주소(시군구),취업축하금,데이터수집일,URL,카테고리,기술스택
1011752,임베디드(HW) 개발자,바딧,"['C++', 'C', 'Embedded', 'MCU', 'PCB', 'HW']",31,1320,0,10,서울,금천구,70,2024-05-08 00:31:22.849545,https://www.jumpit.co.kr/position/20236,HW/임베디드,C
1011753,개발본부 제어 엔지니어,유진로봇,"['Ubuntu', 'FW', 'C++', 'C', 'Git', 'Linux', 'GitHub', 'ROS', 'Bitbucket', 'Jira']",17,1698,4,10,인천,연수구,70,2024-05-08 00:31:22.849545,https://www.jumpit.co.kr/position/3817,HW/임베디드,C
1011755,전력변환장치 개발자 모집,인텍에프에이,"['FW', 'C', 'ARM', 'Arduino', 'PCB', 'HW']",10,762,0,20,경기,용인시,70,2024-05-08 00:31:23.922564,https://www.jumpit.co.kr/position/12996,HW/임베디드,C
1011760,PCB 및 펌웨어 설계 (3년 이상),씨드로닉스,"['C++', 'C', 'Embedded', 'PCB', 'MCU', 'Python']",2,164,3,15,서울,강남구,70,2024-05-08 00:31:30.389129,https://www.jumpit.co.kr/position/23188,HW/임베디드,C
1011761,F/W개발(MCU),원익피앤이,"['FW', 'C', 'MCU']",1,100,3,15,경기,수원시,70,2024-05-08 00:31:32.507924,https://www.jumpit.co.kr/position/24236,HW/임베디드,C
1011766,IoT Embedded FW Engineer,럭키박스솔루션,"['C#', 'RTOS', 'FW', 'C++', 'C', 'Embedded', 'ARM', 'MCU', 'Python']",8,335,5,10,서울,서초구,70,2024-05-08 00:31:34.642806,https://www.jumpit.co.kr/position/18944,HW/임베디드,C
1011767,하드웨어 및 펌웨어 엔지니어,아이오티플렉스,"['FW', 'C', 'Embedded', 'HW']",1,192,2,9,부산,해운대구,70,2024-05-08 00:31:35.742837,https://www.jumpit.co.kr/position/22319,HW/임베디드,C
1011768,로봇 개발자,칼만,"['C++', 'C', 'Rust', 'HTML5', 'ROS', 'Embedded', 'MATLAB', 'MCU', 'Python', 'HW']",27,1280,0,1,경기,안양시,70,2024-05-08 00:31:35.742837,https://www.jumpit.co.kr/position/17024,HW/임베디드,C
1011769,펌웨어(Firmware) 임베디드 개발자,크래블,"['FW', 'C', 'SW', 'Linux', 'Embedded', 'MCU', 'HW']",13,1138,4,10,서울,성동구,70,2024-05-08 00:31:37.881813,https://www.jumpit.co.kr/position/14681,HW/임베디드,C
1011771,[경력] 의료기기 펌웨어 엔지니어,오션스바이오,"['FW', 'C', 'GUI', 'HW']",0,43,3,5,서울,용산구,70,2024-05-08 00:31:38.957231,https://www.jumpit.co.kr/position/24403,HW/임베디드,C
1011778,모터 드라이브 펌웨어 개발자,프레스토솔루션,"['C#', 'FW', 'C++', 'C', 'MATLAB']",1,115,2,10,경기,수원시,70,2024-05-08 00:31:42.174388,https://www.jumpit.co.kr/position/23740,HW/임베디드,C
1011779,펌웨어 설계 개발자,수일개발,"['FW', 'C']",9,505,0,10,경기,용인시,70,2024-05-08 00:31:42.174388,https://www.jumpit.co.kr/position/17205,HW/임베디드,C
1011782,SW 개발자 (신입/경력),백금티앤에이,"['FW', 'C++', 'C', 'Linux', 'SW', 'OpenCV', 'Embedded', 'iOS', 'AWS', 'Python']",17,1160,0,6,경기,군포시,70,2024-05-08 00:31:44.353891,https://www.jumpit.co.kr/position/6966,HW/임베디드,C
1011785,어플리케이션 개발자,경우시스테크,"['CUDA', 'C++', 'C', 'OpenCV', 'Embedded Linux', '.NET', 'DeepLearning', 'MachineLearning']",5,340,3,15,서울,금천구,70,2024-05-08 00:31:46.501904,https://www.jumpit.co.kr/position/14845,HW/임베디드,C
1011788,로봇물고기 펌웨어 엔지니어,아이로,"['FW', 'C++', 'C', 'Circuit design', 'SW', 'HW']",11,406,0,20,경기,광명시,70,2024-05-08 00:31:49.713496,https://www.jumpit.co.kr/position/19987,HW/임베디드,C
1011792,Linux응용 SW 및 Firmware 개발,프링커코리아,"['FW', 'C++', 'C', 'Linux']",6,1087,1,10,경기,수원시,70,2024-05-08 00:31:51.863659,https://www.jumpit.co.kr/position/5647,HW/임베디드,C
1011796,IoT 디바이스 펌웨어(F/W) 설계엔지니어 주임급,지나인스,"['C#', 'FW', 'Java', 'C++', 'C', 'RF', 'Visual C++', 'MCU', 'Python']",3,184,1,5,경기,부천시,70,2024-05-08 00:31:52.923412,https://www.jumpit.co.kr/position/20400,HW/임베디드,C
1011797,펌웨어 개발자 채용,토닥,"['FW', 'C++', 'C', 'MCU']",1,148,0,10,서울,구로구,70,2024-05-08 00:31:52.923412,https://www.jumpit.co.kr/position/24349,HW/임베디드,C
1011798,Application 개발자 경력 채용,카네비모빌리티,"['C++', 'Shell', 'C', 'Linux', 'Embedded Linux']",1,259,2,10,인천,연수구,70,2024-05-08 00:31:52.923412,https://www.jumpit.co.kr/position/20189,HW/임베디드,C
1011801,펌웨어 개발자,파스텍,"['FW', 'C', 'ARM']",1,172,3,10,경기,부천시,70,2024-05-08 00:31:53.980187,https://www.jumpit.co.kr/position/19697,HW/임베디드,C
1011806,펌웨어 개발자,새론에스엔아이,"['FW', 'C++', 'C', 'MCU']",12,269,0,7,대전,유성구,70,2024-05-08 00:31:56.126506,https://www.jumpit.co.kr/position/22255,HW/임베디드,C
1011807,임베디드(Embedded) 소프트웨어 개발자 모집,디엑스솔루션,"['RTOS', 'AI/인공지능', 'C++', 'C', 'Linux', 'SW', 'Embedded Linux', 'Spring Framework', 'Embedded', 'Python']",1,152,5,20,경기,성남시,70,2024-05-08 00:31:56.126506,https://www.jumpit.co.kr/position/23483,HW/임베디드,C
1011810,기업부설연구소 MCU  F/W 개발,에스디티,"['RTOS', 'FW', 'C++', 'C', 'MCU']",9,476,2,10,서울,강남구,70,2024-05-08 00:31:56.126506,https://www.jumpit.co.kr/position/14416,HW/임베디드,C
1011812,청소로봇팀 제어엔지니어,유진로봇,"['C++', 'C', 'Embedded']",21,1877,5,10,인천,연수구,70,2024-05-08 00:31:57.254201,https://www.jumpit.co.kr/position/6716,HW/임베디드,C
1011814,Field Application Engineer(카메라 SoC),비전넥스트,"['C++', 'C', 'Linux', 'OpenCV', 'Python']",0,51,1,10,경기,성남시,70,2024-05-08 00:31:58.337135,https://www.jumpit.co.kr/position/24456,HW/임베디드,C
1011821,의료기기 펌웨어,제노스,"['C#', 'Java', 'FW', 'C++', 'C', 'MySQL', 'MCU', 'Python']",0,63,3,15,경기,수원시,70,2024-05-08 00:32:00.491562,https://www.jumpit.co.kr/position/24455,HW/임베디드,C
1011822,임베디드 리눅스SW개발자,카비,"['C#', 'Ubuntu', 'C', 'SW', 'Linux', 'Embedded Linux', 'Mfc']",1,587,5,15,서울,금천구,70,2024-05-08 00:32:00.491562,https://www.jumpit.co.kr/position/16773,HW/임베디드,C
1011823,펌웨어 연구원 모집,씨에스테크놀로지,"['RTOS', 'FW', 'C++', 'C', 'Embedded Linux', 'Embedded', 'MCU']",1,153,4,15,경기,안양시,70,2024-05-08 00:32:02.622601,https://www.jumpit.co.kr/position/22510,HW/임베디드,C
1011827,BSP/ Linux #2 개발 채용,썬더소프트코리아,"['C++', 'C', 'Embedded Linux']",0,75,1,15,서울,강서구,70,2024-05-08 00:32:03.690791,https://www.jumpit.co.kr/position/23747,HW/임베디드,C
1011832,F/W개발(Linux),원익피앤이,"['FW', 'C++', 'C', 'Linux', 'SW']",0,52,3,15,경기,수원시,70,2024-05-08 00:32:05.824682,https://www.jumpit.co.kr/position/24237,HW/임베디드,C
1011837,IoT 디바이스 펌웨어(F/W) 설계 엔지니어 대리급,지나인스,"['C#', 'FW', 'Java', 'C++', 'C', 'RF', 'Visual C++', 'MCU', 'Python']",0,114,5,10,경기,부천시,70,2024-05-08 00:32:06.891671,https://www.jumpit.co.kr/position/20401,HW/임베디드,C
1011838,산업통신 드라이버 개발자,원프레딕트,"['MQTT', 'C++', 'C', 'Linux', 'Docker', 'PLC', 'MES', 'Python', 'SCADA']",3,126,3,7,서울,강남구,70,2024-05-08 00:32:06.891671,https://www.jumpit.co.kr/position/22919,HW/임베디드,C
1011839,[대구연구소] 시스템반도체 HW Engineer(Sr급),칩스앤미디어,"['C++', 'C', 'Linux', 'FPGA', 'Verilog', 'Python', 'HW']",2,344,8,16,대구,동구,70,2024-05-08 00:32:06.891671,https://www.jumpit.co.kr/position/16877,HW/임베디드,C
1011842,Embedded Linux Application 개발자 모집,앤씨앤,"['FW', 'C++', 'C', 'Embedded Linux']",0,6,1,10,경기,성남시,70,2024-05-08 00:32:06.891671,https://www.jumpit.co.kr/position/24717,HW/임베디드,C
1011844,[신스타프리젠츠] 펌웨어 경력직,신스타프리젠츠,"['C#', 'FW', 'C++', 'C', 'Embedded', 'MCU']",4,124,2,5,서울,영등포구,70,2024-05-08 00:32:07.954491,https://www.jumpit.co.kr/position/20708,HW/임베디드,C
1011845,펌웨어 개발자,파스텍,['C'],3,605,3,10,경기,부천시,70,2024-05-08 00:32:07.954491,https://www.jumpit.co.kr/position/378,HW/임베디드,C
1011846,IoT 단말기 펌웨어 개발자,데키스트,"['MQTT', 'FW', 'C++', 'C', 'Linux', 'Communication']",13,872,3,6,경기,용인시,70,2024-05-08 00:32:07.954491,https://www.jumpit.co.kr/position/7583,HW/임베디드,C
1011847,IoT 회로설계 Engineer,럭키박스솔루션,"['C++', 'C', 'PCB', 'MCU', 'Python', 'HW']",3,236,3,7,서울,서초구,70,2024-05-08 00:32:07.954491,https://www.jumpit.co.kr/position/18945,HW/임베디드,C
1011848,기술지원 Engineer (대구),에이스웍스코리아,"['C#', 'labview', 'C++', 'C', 'Python']",0,147,0,5,서울,강남구,70,2024-05-08 00:32:09.032541,https://www.jumpit.co.kr/position/23168,HW/임베디드,C
1011854,자율주행 F/W엔지니어,알지티,"['FW', 'C++', 'C', 'Orcad', 'Python']",1,70,3,7,서울,금천구,70,2024-05-08 00:32:11.175824,https://www.jumpit.co.kr/position/23899,HW/임베디드,C
1011860,임베디드 SW 엔지니어 개발자 모집,제노맥스,"['C++', 'C', 'Linux', 'SW', 'Embedded Linux']",0,101,7,15,경기,안양시,70,2024-05-08 00:32:12.254731,https://www.jumpit.co.kr/position/22775,HW/임베디드,C
1011863,F/W 펌웨어 개발,오토엘,"['FW', 'C++', 'C', 'FPGA', 'Embedded Linux', 'Embedded', 'ARM']",4,506,3,15,경기,성남시,70,2024-05-08 00:32:12.254731,https://www.jumpit.co.kr/position/17035,HW/임베디드,C
1011866,펌웨어(FW) 개발자 집중 채용,트루엔,"['Golang', 'REST API', 'FW', 'C++', 'C', 'Linux', 'MySQL']",1,46,3,10,서울,구로구,70,2024-05-08 00:32:13.313673,https://www.jumpit.co.kr/position/24485,HW/임베디드,C
1011879,"기술연구소 HARDWARE, FIRMWARE 연구원",시스웍,"['FW', 'C++', 'C', 'PCB', 'HW']",2,318,3,10,대전,유성구,70,2024-05-08 00:32:17.599006,https://www.jumpit.co.kr/position/18777,HW/임베디드,C
1011882,BSP/Linux #1 개발 채용,썬더소프트코리아,"['C++', 'C', 'Linux', 'Embedded Linux', 'Embedded', 'Android OS']",1,65,1,15,경기,용인시,70,2024-05-08 00:32:18.676366,https://www.jumpit.co.kr/position/23743,HW/임베디드,C
1011883,F/W 개발,인텔리안테크놀로지스,"['FW', 'C++', 'C']",4,256,5,10,경기,평택시,70,2024-05-08 00:32:18.676366,https://www.jumpit.co.kr/position/16333,HW/임베디드,C
1011887,Linux 시스템 개발자,경우시스테크,"['C++', 'C', 'Linux', 'Embedded Linux', 'Android SDK', 'Embedded']",4,294,3,15,서울,금천구,70,2024-05-08 00:32:19.746395,https://www.jumpit.co.kr/position/14844,HW/임베디드,C
1011888,의료기기 FW 개발자(BSP 개발),인트로메딕,"['FW', 'C++', 'C', 'Linux']",0,47,3,10,경기,안양시,70,2024-05-08 00:32:19.746395,https://www.jumpit.co.kr/position/24378,HW/임베디드,C
1011889,하드웨어 개발자,토페스,"['C#', 'C++', 'C', 'Analog', 'TCP/IP', 'Orcad', 'Python', 'HW']",2,607,5,7,경기,남양주시,70,2024-05-08 00:32:19.746395,https://www.jumpit.co.kr/position/5256,HW/임베디드,C
1011893,Micom 펌웨어 개발자,트루엔,"['FW', 'C']",0,44,3,10,경기,부천시,70,2024-05-08 00:32:20.821105,https://www.jumpit.co.kr/position/24483,HW/임베디드,C
1011899,펌웨어 개발자,브이씨,"['FW', 'C++', 'C', 'TCP/IP']",2,60,5,15,서울,강남구,70,2024-05-08 00:32:22.955033,https://www.jumpit.co.kr/position/24404,HW/임베디드,C
1011905,임베디드 소프트웨어(C언어) 개발자(주니어급),에프에스솔루션,"['C', 'PyTorch', 'Linux', 'Embedded', 'TensorFlow']",1,195,3,7,경기,성남시,70,2024-05-08 00:32:24.020659,https://www.jumpit.co.kr/position/19116,HW/임베디드,C
1011911,"방위산업분야 제어 소프트웨어(C, 임베디드) 개발자",오토콘테크,"['FW', 'ethernet', 'C++', 'C', 'GUI', 'Embedded', 'MATLAB']",1,226,4,10,경남,창원시,70,2024-05-08 00:32:25.077200,https://www.jumpit.co.kr/position/18059,HW/임베디드,C
1011912,Embedded Middleware 개발자 모집,앤씨앤,"['C++', 'C', 'SW', 'Embedded Linux']",0,7,3,15,경기,성남시,70,2024-05-08 00:32:25.077200,https://www.jumpit.co.kr/position/24718,HW/임베디드,C
1011919,Computer Vision 알고리즘 개발자,씨드로닉스,"['C++', 'C', 'SW', 'OpenCV']",18,576,0,10,서울,강남구,70,2024-05-08 00:30:15.215579,https://www.jumpit.co.kr/position/23180,SW/솔루션,C
1011921,Vision SW 개발자,럭스로보,"['C++', 'C', 'PyTorch', 'Linux', 'DeepLearning', 'MachineLearning', 'TensorFlow']",8,202,0,8,서울,서초구,70,2024-05-08 00:30:17.372486,https://www.jumpit.co.kr/position/23579,SW/솔루션,C
1011927,[대구] 소프트웨어 개발자 - 인공지능 연구소,모비루스,"['Java', 'C++', 'AI/인공지능', 'C', 'SW', 'Embedded Linux', 'MachineLearning', 'Python']",13,1136,0,10,대구,동구,70,2024-05-08 00:30:21.651185,https://www.jumpit.co.kr/position/17013,SW/솔루션,C
1011929,Reinforcement Learning Engineer,알지에이아이엔씨(RGA Inc.),"['C++', 'C', 'PyTorch', 'Unity', 'Linux', 'ROS', 'DeepLearning', 'Python', 'TensorFlow']",8,272,0,10,서울,서초구,70,2024-05-08 00:30:22.712095,https://www.jumpit.co.kr/position/23562,SW/솔루션,C
1011931,S/W개발 신입 및 경력직원 채용,인텍에프에이,"['Java', 'C++', 'C', 'Python']",2,107,0,10,경기,용인시,70,2024-05-08 00:30:24.872519,https://www.jumpit.co.kr/position/24617,SW/솔루션,C
1011936,PC 제어(시스템제어팀),쎄크,"['C++', 'C', 'SW', 'Mfc', 'Embedded']",7,841,0,10,경기,수원시,70,2024-05-08 00:30:27.002945,https://www.jumpit.co.kr/position/8559,SW/솔루션,C
1011938,Optimization Research Engineer,알지에이아이엔씨(RGA Inc.),"['C++', 'C', 'Python']",11,959,0,10,서울,서초구,70,2024-05-08 00:30:28.076095,https://www.jumpit.co.kr/position/23565,SW/솔루션,C
1011939,응용프로그램 개발자,비주얼리서치,"['C++', 'Git', 'C', 'OpenGL', 'Visual Studio', 'Windows', 'Jira']",14,498,0,10,서울,영등포구,70,2024-05-08 00:30:29.156023,https://www.jumpit.co.kr/position/17425,SW/솔루션,C
1011942,GNSS/GPS (위성항법) 솔루션 개발자,피피솔,"['RDB', 'C++', 'Git', 'C', 'Docker', 'Slack', 'GitHub', 'MATLAB', 'Python']",8,360,0,15,서울,금천구,70,2024-05-08 00:30:32.375804,https://www.jumpit.co.kr/position/1700,SW/솔루션,C
1011945,[로보틱스개발팀] C/C++개발자,슈어소프트테크,"['C++', 'C', 'Linux', 'ROS', 'Embedded Linux', 'Python']",5,180,3,15,경기,성남시,70,2024-05-08 00:30:34.523141,https://www.jumpit.co.kr/position/22059,SW/솔루션,C
1011946,무선 Edge Device SW 개발,한화비전,"['C++', 'C', 'Embedded Linux']",0,183,2,15,경기,성남시,70,2024-05-08 00:30:35.588934,https://www.jumpit.co.kr/position/23974,SW/솔루션,C
1011948,[모빌리티SW전략2팀] 설계서 개발,슈어소프트테크,"['C', 'SW']",0,109,0,8,경기,성남시,70,2024-05-08 00:30:36.705313,https://www.jumpit.co.kr/position/23241,SW/솔루션,C
1011953,제어SW Junior 개발자,아이브,"['C++', 'C', 'Git', 'Node.js', 'Windows']",12,379,1,2,서울,서초구,70,2024-05-08 00:30:39.903789,https://www.jumpit.co.kr/position/19464,SW/솔루션,C
1011954,[SDV시스템실] SW검증,슈어소프트테크,"['FW', 'C', 'SW', 'Embedded', 'MATLAB']",3,190,0,15,경기,성남시,70,2024-05-08 00:30:40.976719,https://www.jumpit.co.kr/position/22950,SW/솔루션,C
1011955,C++ 소프트웨어 개발자(신입),펜타시큐리티,"['RDB', 'C++', 'C', 'NoSql', 'Git', 'Linux', 'DB', 'Python', 'WebSocket', 'Firewall']",5,159,0,1,서울,영등포구,70,2024-05-08 00:30:40.976719,https://www.jumpit.co.kr/position/24565,SW/솔루션,C
1011956,장비 운용 SW 개발자,아이디알시스템,"['C#', 'C++', 'C', 'MySQL', 'MSSQL', 'SQL']",9,628,0,10,대구,달서구,70,2024-05-08 00:30:40.976719,https://www.jumpit.co.kr/position/16933,SW/솔루션,C
1011958,Robot Control Engineer,알지에이아이엔씨(RGA Inc.),"['C#', 'RTOS', 'C++', 'C', 'Linux', 'SW', 'ROS', 'Embedded', 'MATLAB', 'HW']",42,1319,0,20,서울,서초구,70,2024-05-08 00:30:44.226482,https://www.jumpit.co.kr/position/17582,SW/솔루션,C
1011959,시스템 소프트웨어 개발자(신입),펜타시큐리티,"['C++', 'Shell', 'C', 'Git', 'Linux', 'Python', 'HW']",4,128,0,3,서울,영등포구,70,2024-05-08 00:30:44.226482,https://www.jumpit.co.kr/position/24563,SW/솔루션,C
1011963,[베스텔라랩] 영상분석 개발자(경기/대구)(병특가능),베스텔라랩,"['C#', 'Java', 'C++', 'C', 'Linux', 'OpenCV', 'GCP', 'Spring Boot', 'AWS', 'Python']",8,299,2,10,대구,동구,70,2024-05-08 00:30:47.445630,https://www.jumpit.co.kr/position/22379,SW/솔루션,C
1011964,[제어기개발팀] 임베디드 SW 개발,슈어소프트테크,"['C', 'SW', 'Embedded', 'MCU']",4,129,3,10,대전,유성구,70,2024-05-08 00:30:47.445630,https://www.jumpit.co.kr/position/22074,SW/솔루션,C
1011970,Software Engineer - SaaS Platform,업스테이지,"['Golang', 'TypeScript', 'Java', 'C++', 'C', 'AWS', 'Python']",10,418,3,20,경기,용인시,70,2024-05-08 00:30:50.662709,https://www.jumpit.co.kr/position/20695,SW/솔루션,C
1011972,SW/임베디드 정규직 채용,네오티스,"['C++', 'C', 'SW', 'Embedded', 'HW']",10,785,0,10,경기,안성시,70,2024-05-08 00:30:51.731595,https://www.jumpit.co.kr/position/13832,SW/솔루션,C
1011973,"SW 개발자 모집 [Android, C, C++, QT]",모비루스,"['C++', 'C', 'Qt', 'SW', 'GitHub', 'Embedded Linux', 'MCU']",26,1464,0,10,경기,성남시,70,2024-05-08 00:30:52.801760,https://www.jumpit.co.kr/position/17017,SW/솔루션,C
1011975,"[가상화플랫폼팀] C/C++ 개발자(중, 고급)",슈어소프트테크,"['C#', 'C++', 'C', 'Visual Studio']",4,157,4,15,경기,성남시,70,2024-05-08 00:30:53.866046,https://www.jumpit.co.kr/position/22047,SW/솔루션,C
1011981,SLAM & Navigation 개발자,파이엇,"['C++', 'C', 'Linux', 'ROS', 'Python']",28,845,0,5,서울,강남구,70,2024-05-08 00:30:55.998046,https://www.jumpit.co.kr/position/16381,SW/솔루션,C
1011984,[분석엔진팀] 소스코드 분석엔진 개발,슈어소프트테크,"['C#', 'Java', 'C++', 'C']",2,139,5,15,경기,성남시,70,2024-05-08 00:30:57.073230,https://www.jumpit.co.kr/position/22053,SW/솔루션,C
1011987,SW개발 펌웨어 엔지니어 정규직 채용(경력),지2터치,"['FW', 'C++', 'C', 'MCU']",4,135,2,8,경기,성남시,70,2024-05-08 00:30:59.225842,https://www.jumpit.co.kr/position/22464,SW/솔루션,C
1011988,임베디드 리눅스 개발자 채용,가온브로드밴드,"['Java', 'C++', 'C', 'Linux', 'Embedded Linux', 'Android OS']",4,195,5,15,경기,성남시,70,2024-05-08 00:30:59.225842,https://www.jumpit.co.kr/position/17923,SW/솔루션,C
1011992,자율주행 로봇 및 관제 SW 개발자,트리즈엔지니어링,"['C#', 'C++', 'C', 'Linux', 'SW', 'ROS', 'Windows', 'Python']",30,1398,2,10,서울,강남구,70,2024-05-08 00:31:02.448640,https://www.jumpit.co.kr/position/10634,SW/솔루션,C
1011993,Linux System 개발,모트렉스,"['ethernet', 'C++', 'C', 'Linux', 'SW', 'Network', 'Socket.IO']",3,660,4,10,경기,성남시,70,2024-05-08 00:31:02.448640,https://www.jumpit.co.kr/position/14924,SW/솔루션,C
1011995,SW 개발 - 경력직 채용,블루텍,"['C#', 'FW', 'C++', 'C', 'SW', 'Linux', 'Embedded Linux']",6,524,0,10,대전,유성구,70,2024-05-08 00:31:03.521153,https://www.jumpit.co.kr/position/13458,SW/솔루션,C
