,제목,회사명,refine_기술스택,스크랩수,조회수,최소경력,최대경력,주소(시도),주소(시군구),취업축하금,데이터수집일,URL,카테고리,기술스택
1654669,보안 네트워크 개발자,펜타시큐리티,"['C', 'C++', 'Python', 'Shell', 'TCP/IP', 'Network', 'Firewall', 'Linux']",2,149,3,20,서울,영등포구,70,2024-04-02 22:38:49.345215,https://www.jumpit.co.kr/position/22873,devops/시스템 엔지니어,Shell
1654676,"devops/시스템엔지니어 (서울, 대전 모두 가능)",시스트란,"['AWS', 'Linux', 'Docker', 'Shell', 'Python', 'Network']",11,837,1,15,서울,강남구,70,2024-04-02 22:38:52.914737,https://www.jumpit.co.kr/position/18739,devops/시스템 엔지니어,Shell
1654710,Cloud Infra Engineer (전문연구요원 가능),큐픽스,"['AWS', 'Shell', 'Terraform', 'Linux', 'OpenStack']",0,77,3,12,경기,성남시,70,2024-04-02 22:39:19.594469,https://www.jumpit.co.kr/position/23272,devops/시스템 엔지니어,Shell
1654781,보안 네트워크 개발자,펜타시큐리티,"['C', 'C++', 'Python', 'Shell', 'TCP/IP', 'Network', 'Firewall', 'Linux']",2,149,3,20,서울,영등포구,70,2024-04-02 22:38:49.345215,https://www.jumpit.co.kr/position/22873,정보보안 담당자,Shell
1654813,위협분석팀 경력직 채용(경력 5년 이상),모니터랩,"['Linux', 'Shell', 'Python']",0,85,5,15,서울,구로구,70,2024-04-02 22:39:49.497630,https://www.jumpit.co.kr/position/21522,정보보안 담당자,Shell
1655116,Application 개발자 경력 채용,카네비모빌리티,"['Linux', 'C', 'C++', 'Shell', 'Embedded Linux']",1,191,2,10,인천,연수구,70,2024-04-02 22:39:37.953380,https://www.jumpit.co.kr/position/20189,HW/임베디드,Shell
1655432,[인텔리안테크] Application S/W 개발,인텔리안테크놀로지스,"['Embedded Linux', 'C', 'C++', 'TCP/IP', 'Shell', 'HTML5', 'JsonAPI', 'SW', 'REST API']",9,432,0,8,경기,성남시,70,2024-04-02 22:39:13.721433,https://www.jumpit.co.kr/position/12128,SW/솔루션,Shell
1655759,"devops/시스템엔지니어 (서울, 대전 모두 가능)",시스트란,"['AWS', 'Linux', 'Docker', 'Shell', 'Python', 'Network']",11,837,1,15,서울,강남구,70,2024-04-02 22:38:52.914737,https://www.jumpit.co.kr/position/18739,기술지원,Shell
1656291,대한통운 WCS 구축 및 운영,씨제이올리브네트웍스(CJ올리브네트웍스),"['JENNIFER', 'Jenkins', '.NET', 'Vue.js', 'jQuery', 'Java', 'JavaScript', 'C#', 'Oracle', 'MySQL']",0,23,3,10,서울,용산구,70,2024-04-02 22:39:41.419203,https://www.jumpit.co.kr/position/24117,서버/백엔드 개발자,JENNIFER
1657647,대한통운 WCS 구축 및 운영,씨제이올리브네트웍스(CJ올리브네트웍스),"['JENNIFER', 'Jenkins', '.NET', 'Vue.js', 'jQuery', 'Java', 'JavaScript', 'C#', 'Oracle', 'MySQL']",0,23,3,10,서울,용산구,70,2024-04-02 22:39:41.419203,https://www.jumpit.co.kr/position/24117,개발 PM,JENNIFER
1658980,자사 AP제품 인터페이스 개발자,위드네트웍스,"['Django', 'OpenWRT']",0,67,5,10,서울,강서구,70,2024-04-02 22:39:42.552348,https://www.jumpit.co.kr/position/21528,서버/백엔드 개발자,OpenWRT
1661679,[PG사 (주)페이플] 백엔드 개발 시니어(리드~팀장) 채용,페이플,"['PHP', 'MySQL', 'Linux', 'Apache Ignite', 'JavaScript', 'SQL', 'Java']",0,3,7,15,서울,강남구,70,2024-04-02 22:39:54.082980,https://www.jumpit.co.kr/position/24115,서버/백엔드 개발자,Apache Ignite
1663031,[PG사 (주)페이플] 백엔드 개발 시니어(리드~팀장) 채용,페이플,"['PHP', 'MySQL', 'Linux', 'Apache Ignite', 'JavaScript', 'SQL', 'Java']",0,3,7,15,서울,강남구,70,2024-04-02 22:39:54.082980,https://www.jumpit.co.kr/position/24115,개발 PM,Apache Ignite
1664369,"[패스오더] 웹 프론트엔드 개발자 (JavaScript, React) (병역특례/산업기능요원/보충역/전직)",페이타랩,"['JavaScript', 'Jenkins', 'Docker', 'AWS', 'AngularJS', 'NGINX', 'Sass', 'Zeplin', 'React', 'Vue.js']",218,7255,0,20,서울,강남구,70,2024-04-02 22:37:12.338551,https://www.jumpit.co.kr/position/18426,프론트엔드 개발자,Sass
1664422,"[패스오더] 웹 프론트엔드 개발자(JavaScript, React)(시니어)",페이타랩,"['JavaScript', 'Jenkins', 'Docker', 'AWS', 'AngularJS', 'NGINX', 'Sass', 'Zeplin', 'React', 'Vue.js']",36,944,3,5,서울,강남구,70,2024-04-02 22:37:23.971563,https://www.jumpit.co.kr/position/18427,프론트엔드 개발자,Sass
1664488,[경력] 프론트엔드 개발자,날개물류,"['JavaScript', 'React', 'Next.js', 'Sass', 'TypeScript', 'CSS 3']",2,126,3,10,경기,파주시,70,2024-04-02 22:37:50.467652,https://www.jumpit.co.kr/position/23468,프론트엔드 개발자,Sass
1664499,[개발본부] 프론트엔드 개발자,올라핀테크,"['Vue.js', 'HTML5', 'CSS 3', 'Sass', 'SCSS', 'JavaScript', 'Nuxt.js', 'Webpack', 'Jenkins', 'Git']",11,508,3,7,서울,강남구,70,2024-04-02 22:37:53.907807,https://www.jumpit.co.kr/position/22169,프론트엔드 개발자,Sass
1664526,웹 프론트엔드 개발자 모집(팀장급),이파피루스,"['AngularJS', 'TypeScript', 'RxJS', 'Sass', 'GitLab', 'Jenkins', 'AWS', 'Vue.js', 'React', 'HTML5']",2,198,8,15,경기,성남시,70,2024-04-02 22:38:06.553310,https://www.jumpit.co.kr/position/18816,프론트엔드 개발자,Sass
1664558,[잡플래닛] Front End 개발자,브레인커머스,"['JavaScript', 'Git', 'Sass', 'HTML5', 'CSS 3', 'React']",61,2209,6,15,서울,강남구,70,2024-04-02 22:38:22.732588,https://www.jumpit.co.kr/position/6211,프론트엔드 개발자,Sass
1664565,웹(React) 개발자 (3년 이상),클라썸,"['HTML5', 'CSS 3', 'TypeScript', 'React', 'Redux', 'Git', 'Sass', 'SCSS']",5,86,3,10,서울,강남구,70,2024-04-02 22:38:25.111314,https://www.jumpit.co.kr/position/23486,프론트엔드 개발자,Sass
1664578,[2년 이상]프론트엔드 엔지니어 (전문연구요원 가능),큐픽스,"['TypeScript', 'AngularJS', 'WebGL', 'HTML5', 'CSS 3', 'Sass', 'OpenGL', 'JavaScript', 'C++', 'Python']",5,290,2,8,경기,성남시,70,2024-04-02 22:38:35.509262,https://www.jumpit.co.kr/position/22134,프론트엔드 개발자,Sass
1664605,웹프론트 개발자(5년 이상),라텔앤드파트너즈,"['CSS 3', 'HTML5', 'Sass', 'React', 'Node.js', 'TypeScript']",1,51,5,10,서울,중구,70,2024-04-02 22:38:50.532924,https://www.jumpit.co.kr/position/23424,프론트엔드 개발자,Sass
1664618,[JNPMEDI] Senior Front-end Software Engineer 모집,제이앤피메디,"['React', 'TypeScript', 'JSX', 'Sass', 'GitHub Actions', 'MSA', 'JavaScript']",5,376,5,20,인천,연수구,70,2024-04-02 22:39:07.933451,https://www.jumpit.co.kr/position/10512,프론트엔드 개발자,Sass
1664805,[JNPMEDI] Senior Fullstack Software Engineer 모집,제이앤피메디,"['React', 'TypeScript', 'JSX', 'Sass', 'GitHub Actions', 'Node.js', 'MySQL', 'AWS', 'MSA']",7,500,5,20,인천,연수구,70,2024-04-02 22:38:57.578684,https://www.jumpit.co.kr/position/10510,웹 풀스택 개발자,Sass
1667057,"[패스오더] 웹 프론트엔드 개발자 (JavaScript, React) (병역특례/산업기능요원/보충역/전직)",페이타랩,"['JavaScript', 'Jenkins', 'Docker', 'AWS', 'AngularJS', 'NGINX', 'Sass', 'Zeplin', 'React', 'Vue.js']",218,7255,0,20,서울,강남구,70,2024-04-02 22:37:12.338551,https://www.jumpit.co.kr/position/18426,프론트엔드 개발자,Zeplin
1667110,"[패스오더] 웹 프론트엔드 개발자(JavaScript, React)(시니어)",페이타랩,"['JavaScript', 'Jenkins', 'Docker', 'AWS', 'AngularJS', 'NGINX', 'Sass', 'Zeplin', 'React', 'Vue.js']",36,944,3,5,서울,강남구,70,2024-04-02 22:37:23.971563,https://www.jumpit.co.kr/position/18427,프론트엔드 개발자,Zeplin
1667552,안드로이드 개발자 경력 모집,팬마음,"['Java', 'Kotlin', 'Android OS', 'Git', 'Jira', 'Zeplin', 'Confluence', 'Postman']",35,1394,2,5,서울,강남구,70,2024-04-02 22:37:48.071053,https://www.jumpit.co.kr/position/2784,안드로이드 개발자,Zeplin
1667553,Android APP 서비스 개발 및 운영자 채용 (재택근무가능),다이얼커뮤니케이션즈,"['Java', 'Kotlin', 'Android OS', 'Git', 'Zeplin', 'Figma']",10,957,3,10,서울,강서구,70,2024-04-02 22:37:51.599255,https://www.jumpit.co.kr/position/16585,안드로이드 개발자,Zeplin
1667607,[CARENATION] iOS 개발자,케어네이션,"['iOS', 'Swift', 'REST API', 'Git', 'Zeplin']",57,1575,3,8,서울,강남구,70,2024-04-02 22:37:25.166185,https://www.jumpit.co.kr/position/11541,IOS 개발자,Zeplin
1667670,[크레버스] Flutter앱 개발자 채용(주니어급),크레버스,"['React Native', 'Flutter', 'REST API', 'Git', 'Figma', 'Zeplin', 'Slack', 'Jira', 'Azure DevOps', 'iOS']",6,208,3,7,서울,성동구,70,2024-04-02 22:37:59.639571,https://www.jumpit.co.kr/position/23811,크로스플랫폼 앱개발자,Zeplin
1667697,[크레버스] Flutter 앱 개발자 채용 (시니어급),크레버스,"['React Native', 'Flutter', 'REST API', 'Git', 'Figma', 'Zeplin', 'Slack', 'Jira', 'Azure DevOps', 'iOS']",2,70,7,13,서울,성동구,70,2024-04-02 22:38:47.096803,https://www.jumpit.co.kr/position/23887,크로스플랫폼 앱개발자,Zeplin
1669075,웹/앱 퍼블리셔 채용(서울),킥더허들,"['HTML5', 'CSS 3', 'SCSS', 'FLEX', 'Adobe Photoshop', 'Figma', 'Zeplin', 'GitHub']",6,213,3,6,서울,강남구,70,2024-04-02 22:37:27.424620,https://www.jumpit.co.kr/position/23295,웹퍼블리셔,Zeplin
1669076,UIUX 퍼블리셔 프론트엔드 개발자 (경력) 상시채용,오감코퍼레이션,"['JavaScript', 'HTML5', 'CSS 3', 'jQuery', 'Git', 'Figma', 'Zeplin', 'React']",39,1920,2,8,서울,강남구,70,2024-04-02 22:37:29.732201,https://www.jumpit.co.kr/position/10133,웹퍼블리셔,Zeplin
1669086,웹 퍼블리셔 채용(창원),킥더허들,"['HTML5', 'CSS 3', 'SCSS', 'Adobe Photoshop', 'Figma', 'Zeplin', 'GitHub', 'JavaScript', 'PHP']",0,62,1,10,경남,창원시,70,2024-04-02 22:38:57.578684,https://www.jumpit.co.kr/position/23413,웹퍼블리셔,Zeplin
1669747,Frontend developer (3년 미만),메라키플레이스,"['TypeScript', 'Next.js', 'React', 'Vercel', 'React Native', 'CodePush', 'fastlane', 'Zustand', 'React Query']",437,13145,0,3,서울,서초구,70,2024-04-02 22:37:12.338551,https://www.jumpit.co.kr/position/19755,프론트엔드 개발자,Vercel
1669781,"프론트엔드 개발자(Frontend Developer, Associate)",크리스비,"['TypeScript', 'React', 'GitHub', 'Git', 'Next.js', 'Redux', 'Vercel', 'Yarn', 'React Query']",10,487,0,3,서울,마포구,70,2024-04-02 22:37:19.270683,https://www.jumpit.co.kr/position/24054,프론트엔드 개발자,Vercel
1669795,[경력] React 개발자 (1년 이상),에이로직,"['React', 'mobX', 'TypeScript', 'Next.js', 'Vercel']",6,230,1,8,서울,동작구,70,2024-04-02 22:37:22.851201,https://www.jumpit.co.kr/position/23845,프론트엔드 개발자,Vercel
1669897,Frontend developer (3년 이상),메라키플레이스,"['TypeScript', 'Next.js', 'React', 'Vercel', 'React Native', 'CodePush', 'fastlane', 'Zustand', 'React Query']",11,568,3,9,서울,서초구,70,2024-04-02 22:38:03.067034,https://www.jumpit.co.kr/position/19750,프론트엔드 개발자,Vercel
1669914,프론트엔드 개발자,루와콘텐츠그룹,"['Next.js', 'TailwindCSS', 'TypeScript', 'React Query', 'Vercel', 'Flutter']",34,881,3,15,서울,구로구,70,2024-04-02 22:38:13.551135,https://www.jumpit.co.kr/position/18031,프론트엔드 개발자,Vercel
1670016,매쓰플랫 프론트엔드 파트리더(7년 이상),프리윌린,"['React', 'Vercel']",5,152,7,15,서울,관악구,70,2024-04-02 22:39:32.275396,https://www.jumpit.co.kr/position/19215,프론트엔드 개발자,Vercel
1672435,Frontend developer (3년 미만),메라키플레이스,"['TypeScript', 'Next.js', 'React', 'Vercel', 'React Native', 'CodePush', 'fastlane', 'Zustand', 'React Query']",437,13145,0,3,서울,서초구,70,2024-04-02 22:37:12.338551,https://www.jumpit.co.kr/position/19755,프론트엔드 개발자,CodePush
1672549,"[아프리카TV] Global 서비스 Front-end 개발(React, Next.js)",아프리카티비,"['React', 'Next.js', 'React Native', 'CodePush', 'REST API']",59,2043,4,10,경기,성남시,70,2024-04-02 22:37:48.071053,https://www.jumpit.co.kr/position/17179,프론트엔드 개발자,CodePush
1672585,Frontend developer (3년 이상),메라키플레이스,"['TypeScript', 'Next.js', 'React', 'Vercel', 'React Native', 'CodePush', 'fastlane', 'Zustand', 'React Query']",11,568,3,9,서울,서초구,70,2024-04-02 22:38:03.067034,https://www.jumpit.co.kr/position/19750,프론트엔드 개발자,CodePush
1673051,"프론트엔드 엔지니어(Mobile Application, React Native)",크리에이트립,"['React Native', 'Android OS', 'iOS', 'CodePush']",12,543,3,9,서울,강남구,70,2024-04-02 22:38:06.553310,https://www.jumpit.co.kr/position/21480,크로스플랫폼 앱개발자,CodePush
1673084,[아프리카TV] Global 서비스  React Native 개발,아프리카티비,"['React Native', 'CodePush', 'Android OS', 'iOS']",9,583,4,10,경기,성남시,70,2024-04-02 22:39:13.721433,https://www.jumpit.co.kr/position/17177,크로스플랫폼 앱개발자,CodePush
1675123,Frontend developer (3년 미만),메라키플레이스,"['TypeScript', 'Next.js', 'React', 'Vercel', 'React Native', 'CodePush', 'fastlane', 'Zustand', 'React Query']",437,13145,0,3,서울,서초구,70,2024-04-02 22:37:12.338551,https://www.jumpit.co.kr/position/19755,프론트엔드 개발자,Zustand
1675138,[기후테크 기업] 대시보드/웹 개발 FE (신입/경력),EAN테크놀로지,"['JavaScript', 'React', 'Zustand', 'Next.js', 'TypeScript', 'Highcharts', 'Recoil', 'styled-components', 'Storybook', 'React Native']",91,2089,0,10,서울,강남구,70,2024-04-02 22:37:14.667975,https://www.jumpit.co.kr/position/22375,프론트엔드 개발자,Zustand
1675176,Frontend Lead,에이아이트릭스,"['TypeScript', 'React', 'Next.js', 'React Query', 'Recoil', 'Zustand', 'Webpack', 'Yarn']",9,342,5,10,서울,강남구,70,2024-04-02 22:37:23.971563,https://www.jumpit.co.kr/position/22713,프론트엔드 개발자,Zustand
1675177,웹 파트부문 개발자,비바이노베이션,"['JavaScript', 'TypeScript', 'React', 'React Query', 'Zustand', 'Amazon EC2', 'Amazon CloudFront', 'Amazon S3', 'Amazon Route 53', 'Git', 'GitHub Actions']",16,355,1,3,서울,강남구,70,2024-04-02 22:37:23.971563,https://www.jumpit.co.kr/position/23692,프론트엔드 개발자,Zustand
1675236,프론트엔드 개발자 주니어,라이언로켓,"['React', 'Remix', 'TypeScript', 'React Query', 'Zustand', 'Yarn', 'pnpm', 'Git']",9,226,3,5,서울,중구,70,2024-04-02 22:37:46.883281,https://www.jumpit.co.kr/position/23611,프론트엔드 개발자,Zustand
1675257,[프론트엔드] 웹 & 앱 개발자,마이카페이지,"['JavaScript', 'React', 'React Native', 'Next.js', 'TailwindCSS', 'React Query', 'Redux', 'Zustand']",5,193,3,6,서울,서초구,70,2024-04-02 22:37:55.032164,https://www.jumpit.co.kr/position/23591,프론트엔드 개발자,Zustand
1675273,Frontend developer (3년 이상),메라키플레이스,"['TypeScript', 'Next.js', 'React', 'Vercel', 'React Native', 'CodePush', 'fastlane', 'Zustand', 'React Query']",11,568,3,9,서울,서초구,70,2024-04-02 22:38:03.067034,https://www.jumpit.co.kr/position/19750,프론트엔드 개발자,Zustand
1675391,프론트엔드 개발자 시니어,라이언로켓,"['React', 'Remix', 'TypeScript', 'React Query', 'Zustand', 'Yarn', 'pnpm', 'Git']",2,34,6,15,서울,중구,70,2024-04-02 22:39:32.275396,https://www.jumpit.co.kr/position/23644,프론트엔드 개발자,Zustand
1675774,모바일 App 개발자,스테이지랩스,"['React Native', 'TypeScript', 'REST API', 'React Query', 'SWR', 'Redux', 'Zustand', 'Recoil', 'iOS', 'Android OS']",4,155,3,10,서울,중구,70,2024-04-02 22:39:13.721433,https://www.jumpit.co.kr/position/23202,크로스플랫폼 앱개발자,Zustand
1677811,Frontend developer (3년 미만),메라키플레이스,"['TypeScript', 'Next.js', 'React', 'Vercel', 'React Native', 'CodePush', 'fastlane', 'Zustand', 'React Query']",437,13145,0,3,서울,서초구,70,2024-04-02 22:37:12.338551,https://www.jumpit.co.kr/position/19755,프론트엔드 개발자,React Query
1677818,"프론트엔드 개발자(Typescript, React)",미스터블루,"['TypeScript', 'React', 'ES6', 'React Query', 'Next.js', 'Docker', 'Git', 'Recoil', 'styled-components']",33,699,3,8,서울,강서구,70,2024-04-02 22:37:13.540932,https://www.jumpit.co.kr/position/22821,프론트엔드 개발자,React Query
1677820,[점핏] 프론트엔드 개발자 (React),사람인,"['React', 'Next.js', 'TypeScript', 'React Query', 'styled-components', 'redux-saga', 'Recoil', 'Material-UI']",55,721,3,7,서울,구로구,70,2024-04-02 22:37:13.540932,https://www.jumpit.co.kr/position/23435,프론트엔드 개발자,React Query
1677822,웹 / 앱 프론트엔드 개발자 (팀장급),패니지먼트,"['React', 'React Native', 'styled-components', 'Recoil', 'React Query', 'React Hook Form', 'TypeScript']",19,652,5,8,서울,영등포구,70,2024-04-02 22:37:14.667975,https://www.jumpit.co.kr/position/22698,프론트엔드 개발자,React Query
1677835,웹 개발(프론트엔드),스왈라비,"['jQuery', 'JavaScript', 'Git', 'React', 'HTML5', 'Vue.js', 'Next.js', 'Recoil', 'React Query', 'Emotion']",39,1111,2,5,서울,강남구,70,2024-04-02 22:37:16.971921,https://www.jumpit.co.kr/position/19074,프론트엔드 개발자,React Query
1677838,Front-End Engineer (React),뮤즈라이브,"['React', 'Redux', 'React Query', 'Vue.js', 'AngularJS', 'Java', 'JavaScript', 'Git']",50,1528,2,10,서울,마포구,70,2024-04-02 22:37:18.078898,https://www.jumpit.co.kr/position/22344,프론트엔드 개발자,React Query
1677845,"프론트엔드 개발자(Frontend Developer, Associate)",크리스비,"['TypeScript', 'React', 'GitHub', 'Git', 'Next.js', 'Redux', 'Vercel', 'Yarn', 'React Query']",10,487,0,3,서울,마포구,70,2024-04-02 22:37:19.270683,https://www.jumpit.co.kr/position/24054,프론트엔드 개발자,React Query
1677855,"프론트엔드 개발자 (React.js, 3년 이상)",코딧,"['JavaScript', 'TypeScript', 'React', 'Webpack', 'Babel', 'Redux', 'Recoil', 'React Query', 'ES6']",19,395,3,10,서울,강남구,70,2024-04-02 22:37:21.660072,https://www.jumpit.co.kr/position/23093,프론트엔드 개발자,React Query
1677864,Frontend Lead,에이아이트릭스,"['TypeScript', 'React', 'Next.js', 'React Query', 'Recoil', 'Zustand', 'Webpack', 'Yarn']",9,342,5,10,서울,강남구,70,2024-04-02 22:37:23.971563,https://www.jumpit.co.kr/position/22713,프론트엔드 개발자,React Query
1677865,웹 파트부문 개발자,비바이노베이션,"['JavaScript', 'TypeScript', 'React', 'React Query', 'Zustand', 'Amazon EC2', 'Amazon CloudFront', 'Amazon S3', 'Amazon Route 53', 'Git', 'GitHub Actions']",16,355,1,3,서울,강남구,70,2024-04-02 22:37:23.971563,https://www.jumpit.co.kr/position/23692,프론트엔드 개발자,React Query
1677872,여행플랫폼 Kyte - Frontend Engineer(경력),타이드스퀘어,"['React', 'TypeScript', 'Emotion', 'React Query', 'Protobuf', 'GraphQL', 'Git', 'Create React App', 'Yarn', 'JavaScript']",19,506,2,5,서울,중구,70,2024-04-02 22:37:27.424620,https://www.jumpit.co.kr/position/22714,프론트엔드 개발자,React Query
1677873,[온마이뎁] 프론트엔드 개발자,온마이뎁,"['React', 'React.js Boilerplate', 'Yarn', 'PostCSS', 'TypeScript', 'React Query', 'Recoil', 'Storybook', 'Vite', 'Webpack']",14,280,1,4,경기,성남시,70,2024-04-02 22:37:27.424620,https://www.jumpit.co.kr/position/23800,프론트엔드 개발자,React Query
1677903,프론트엔드 개발자(4년차 이상),자이온아이티에스,"['ES6', 'React', 'React Query', 'TypeScript', 'Next.js', 'Redux', 'HTML5', 'JavaScript', 'CSS 3']",5,227,4,10,서울,서초구,70,2024-04-02 22:37:41.164907,https://www.jumpit.co.kr/position/20469,프론트엔드 개발자,React Query
1677904,웹 프론트엔드 개발자,마스터웨이,"['React', 'TypeScript', 'Recoil', 'React Query', 'styled-components', 'Docker', 'AWS', 'Git', 'TailwindCSS']",1,90,3,5,서울,강서구,70,2024-04-02 22:37:41.164907,https://www.jumpit.co.kr/position/23898,프론트엔드 개발자,React Query
1677924,프론트엔드 개발자 주니어,라이언로켓,"['React', 'Remix', 'TypeScript', 'React Query', 'Zustand', 'Yarn', 'pnpm', 'Git']",9,226,3,5,서울,중구,70,2024-04-02 22:37:46.883281,https://www.jumpit.co.kr/position/23611,프론트엔드 개발자,React Query
1677932,[웨이브릿지] Front-end Developer,웨이브릿지,"['React', 'Next.js', 'TypeScript', 'React Query', 'Jotai', 'TailwindCSS', 'Emotion']",12,242,2,8,서울,중구,70,2024-04-02 22:37:51.600248,https://www.jumpit.co.kr/position/23690,프론트엔드 개발자,React Query
1677937,프론트엔드 개발자,에디트콜렉티브,"['React', 'TypeScript', 'Redux', 'React Query', 'styled-components', 'three.js']",26,1654,5,20,서울,강남구,70,2024-04-02 22:37:53.907807,https://www.jumpit.co.kr/position/16787,프론트엔드 개발자,React Query
1677945,[프론트엔드] 웹 & 앱 개발자,마이카페이지,"['JavaScript', 'React', 'React Native', 'Next.js', 'TailwindCSS', 'React Query', 'Redux', 'Zustand']",5,193,3,6,서울,서초구,70,2024-04-02 22:37:55.032164,https://www.jumpit.co.kr/position/23591,프론트엔드 개발자,React Query
1677950,프론트엔드 개발자 (3년차 이상),지로,"['React', 'Next.js', 'React Query', 'styled-components', 'TypeScript', 'axios', 'Redux']",24,937,3,7,서울,강남구,70,2024-04-02 22:37:58.514039,https://www.jumpit.co.kr/position/18576,프론트엔드 개발자,React Query
1677961,Frontend developer (3년 이상),메라키플레이스,"['TypeScript', 'Next.js', 'React', 'Vercel', 'React Native', 'CodePush', 'fastlane', 'Zustand', 'React Query']",11,568,3,9,서울,서초구,70,2024-04-02 22:38:03.067034,https://www.jumpit.co.kr/position/19750,프론트엔드 개발자,React Query
1677978,프론트엔드 개발자,루와콘텐츠그룹,"['Next.js', 'TailwindCSS', 'TypeScript', 'React Query', 'Vercel', 'Flutter']",34,881,3,15,서울,구로구,70,2024-04-02 22:38:13.551135,https://www.jumpit.co.kr/position/18031,프론트엔드 개발자,React Query
1677982,[ZUM] 웹프론트엔드 개발 (시니어),줌인터넷,"['Next.js', 'Vue.js', 'NestJS', 'TypeScript', 'React Query', 'Jotai', 'Emotion', 'CSS Modules', 'Storybook', 'Playwright', 'pnpm']",1,74,5,7,서울,서초구,70,2024-04-02 22:38:15.792485,https://www.jumpit.co.kr/position/23751,프론트엔드 개발자,React Query
1678014,[운전선생] 프론트엔드 개발자 (4년차 이상),티지소사이어티,"['TypeScript', 'React', 'Next.js', 'Flutter', 'Firebase', 'Recoil', 'Git', 'React Query']",9,337,4,8,서울,마포구,70,2024-04-02 22:38:32.075563,https://www.jumpit.co.kr/position/19197,프론트엔드 개발자,React Query
1678031,[4-10년] Front-end Developer,비씨랩스,"['React', 'Next.js', 'HTML5', 'CSS 3', 'JavaScript', 'Recoil', 'React Query', 'TailwindCSS']",4,335,4,10,서울,강남구,70,2024-04-02 22:38:41.356075,https://www.jumpit.co.kr/position/16812,프론트엔드 개발자,React Query
1678079,프론트엔드 개발자 시니어,라이언로켓,"['React', 'Remix', 'TypeScript', 'React Query', 'Zustand', 'Yarn', 'pnpm', 'Git']",2,34,6,15,서울,중구,70,2024-04-02 22:39:32.275396,https://www.jumpit.co.kr/position/23644,프론트엔드 개발자,React Query
1678184,Javascript 풀스택 개발자 (재택근무 가능),큐플레이스,"['JavaScript', 'TypeScript', 'Node.js', 'React', 'Next.js', 'React Query', 'Webpack', 'Vite', 'MySQL', 'Sequelize', 'AWS']",1,136,5,10,서울,용산구,70,2024-04-02 22:38:13.551135,https://www.jumpit.co.kr/position/23729,웹 풀스택 개발자,React Query
1678418,"앱 개발자 (React Native,  3년 이상)",코딧,"['React Native', 'React', 'JavaScript', 'TypeScript', 'Redux', 'Recoil', 'React Query', 'Webpack', 'ESLint']",0,97,3,7,서울,강남구,70,2024-04-02 22:37:51.600248,https://www.jumpit.co.kr/position/23099,크로스플랫폼 앱개발자,React Query
1678462,모바일 App 개발자,스테이지랩스,"['React Native', 'TypeScript', 'REST API', 'React Query', 'SWR', 'Redux', 'Zustand', 'Recoil', 'iOS', 'Android OS']",4,155,3,10,서울,중구,70,2024-04-02 22:39:13.721433,https://www.jumpit.co.kr/position/23202,크로스플랫폼 앱개발자,React Query
1679872,[웨이브릿지] Front-end Developer,웨이브릿지,"['React', 'Next.js', 'TypeScript', 'React Query', 'Jotai', 'TailwindCSS', 'Emotion']",12,242,2,8,서울,중구,70,2024-04-02 22:37:51.600248,https://www.jumpit.co.kr/position/23690,블록체인,React Query
1680500,프론트엔드 개발자 채용,파인더스,"['React', 'React Native', 'HTML5', 'CSS 3', 'SCSS', 'Redux', 'redux-saga']",266,9462,0,5,서울,영등포구,70,2024-04-02 22:37:12.338551,https://www.jumpit.co.kr/position/16932,프론트엔드 개발자,SCSS
1680627,[개발본부] 프론트엔드 개발자,올라핀테크,"['Vue.js', 'HTML5', 'CSS 3', 'Sass', 'SCSS', 'JavaScript', 'Nuxt.js', 'Webpack', 'Jenkins', 'Git']",11,508,3,7,서울,강남구,70,2024-04-02 22:37:53.907807,https://www.jumpit.co.kr/position/22169,프론트엔드 개발자,SCSS
1680693,웹(React) 개발자 (3년 이상),클라썸,"['HTML5', 'CSS 3', 'TypeScript', 'React', 'Redux', 'Git', 'Sass', 'SCSS']",5,86,3,10,서울,강남구,70,2024-04-02 22:38:25.111314,https://www.jumpit.co.kr/position/23486,프론트엔드 개발자,SCSS
1680704,프론트엔드 개발자,하이컴프아이엔티,"['React.js Boilerplate', 'Vue.js', 'AngularJS', 'jQuery', 'CSS 3', 'Ajax', 'SCSS']",6,582,2,10,경기,고양시,70,2024-04-02 22:38:33.210352,https://www.jumpit.co.kr/position/16770,프론트엔드 개발자,SCSS
1680707,E커머스 Front-end 개발자 경력직 채용,아이디에스앤트러스트,"['React', 'Vue.js', 'Angular 2', 'TypeScript', 'SCSS', 'Next.js']",1,40,5,10,서울,강남구,70,2024-04-02 22:38:36.629674,https://www.jumpit.co.kr/position/23916,프론트엔드 개발자,SCSS
1680711,Angular 프론트엔드 개발자,플라잉캣,"['TypeScript', 'Angular Material', 'SCSS', 'TailwindCSS', 'Figma', 'AWS', 'GitLab', 'Postman', 'Amazon S3', 'Node.js']",8,329,2,10,서울,강남구,70,2024-04-02 22:38:37.824620,https://www.jumpit.co.kr/position/20755,프론트엔드 개발자,SCSS
1680723,[두핸즈] 프론트엔드 소프트웨어 엔지니어 채용 (경력 3년 ~ 7년),두핸즈,"['TypeScript', 'React', 'mobX', 'Next.js', 'CSS Modules', 'SCSS', 'AWS', 'REST API']",2,92,3,7,서울,성동구,70,2024-04-02 22:38:43.675267,https://www.jumpit.co.kr/position/23598,프론트엔드 개발자,SCSS
