,제목,회사명,refine_기술스택,스크랩수,조회수,최소경력,최대경력,주소(시도),주소(시군구),취업축하금,데이터수집일,URL,카테고리,기술스택
1441396,프론트엔드 개발자 (3년이상),비로보틱스,"['HTML5', 'JavaScript', 'React', 'TypeScript', 'Redux', 'Recoil', 'Storybook', 'CSS 3']",22,568,3,5,서울,송파구,70,2024-03-03 12:43:54.591267,https://www.jumpit.co.kr/position/18882,프론트엔드 개발자,Redux
1441399,프론트엔드 개발자,에디트콜렉티브,"['React', 'TypeScript', 'Redux', 'React Query', 'styled-components', 'three.js']",20,1302,5,20,서울,강남구,70,2024-03-03 12:43:54.591267,https://www.jumpit.co.kr/position/16787,프론트엔드 개발자,Redux
1441416,Front-end 개발자,씨드로닉스,"['JavaScript', 'Vue.js', 'React', 'Nuxt.js', 'React Canvas', 'ES6', 'Redux', 'Recoil']",1,86,3,10,서울,강남구,70,2024-03-03 12:44:02.751974,https://www.jumpit.co.kr/position/23182,프론트엔드 개발자,Redux
1441423,프론트엔드 개발자 (3년차 이상),지로,"['React', 'Next.js', 'React Query', 'styled-components', 'TypeScript', 'Redux']",21,801,3,7,서울,강남구,70,2024-03-03 12:44:08.483575,https://www.jumpit.co.kr/position/18576,프론트엔드 개발자,Redux
1441427,[동네알바] 프론트엔드 개발자(React Native),라라잡,"['React Native', 'Redux', 'JavaScript', 'TypeScript', 'Figma', 'Jira', 'Git']",2,233,2,10,서울,강남구,70,2024-03-03 12:44:10.790535,https://www.jumpit.co.kr/position/23027,프론트엔드 개발자,Redux
1441441,프론트엔드 개발자,에이미파이,"['React', 'Next.js', 'Redux', 'TypeScript', 'Vue.js']",29,1839,3,8,부산,남구,70,2024-03-03 12:44:16.592066,https://www.jumpit.co.kr/position/5279,프론트엔드 개발자,Redux
1441448,2024년 [IDENIT] Front-end (React / React Native) 경력직 채용,아이덴잇,"['React', 'React Native', 'Redux', 'Vite', 'TypeScript', 'HTML5', 'CSS 3', 'JavaScript', 'Next.js']",17,883,3,5,서울,강서구,70,2024-03-03 12:44:20.187545,https://www.jumpit.co.kr/position/20145,프론트엔드 개발자,Redux
1441455,[메이커스] Frontend Software Engineer (3년 이상),레드브릭,"['React', 'JavaScript', 'Redux', 'Socket.IO']",2,220,3,5,서울,강남구,70,2024-03-03 12:44:24.743162,https://www.jumpit.co.kr/position/19180,프론트엔드 개발자,Redux
1441487,프론트엔드 개발자(3년 이상),에스앤피랩,"['JavaScript', 'React', 'Redux']",4,323,3,5,서울,서초구,70,2024-03-03 12:44:44.423759,https://www.jumpit.co.kr/position/16191,프론트엔드 개발자,Redux
1441492,프론트엔드팀,더이앤엠,"['next.js', 'es6', 'react.js boilerplate', 'typescript', 'React', 'mobX', 'Redux']",12,759,5,15,서울,서초구,70,2024-03-03 12:44:47.846629,https://www.jumpit.co.kr/position/15119,프론트엔드 개발자,Redux
1441505,[MOLOCO] Senior Frontend Software Engineer,몰로코,"['JavaScript', 'CSS 3', 'HTML5', 'REST API', 'Redux', 'RxJS', 'AngularJS', 'React', 'Vue.js']",3,124,8,20,서울,강남구,70,2024-03-03 12:44:59.375649,https://www.jumpit.co.kr/position/22605,프론트엔드 개발자,Redux
1441506,[커머스AI 플랫폼] 프론트엔드 엔지니어,버즈니,"['React', 'Redux', 'TypeScript', 'ES6', 'REST API', 'JavaScript', 'HTML5', 'CSS 3']",1,96,3,8,서울,관악구,70,2024-03-03 12:44:59.375649,https://www.jumpit.co.kr/position/23166,프론트엔드 개발자,Redux
1441516,프론트엔드 개발자(5년 이상),에스앤피랩,"['JavaScript', 'React', 'Redux', 'mobX']",2,130,5,10,서울,서초구,70,2024-03-03 12:45:12.096561,https://www.jumpit.co.kr/position/16370,프론트엔드 개발자,Redux
1441537,프론트엔드 개발자(10년 이상),에스앤피랩,"['JavaScript', 'React', 'Redux']",2,162,10,15,서울,서초구,70,2024-03-03 12:45:35.302040,https://www.jumpit.co.kr/position/16371,프론트엔드 개발자,Redux
1441541,[MOLOCO] Frontend Software Engineering Manager,몰로코,"['JavaScript', 'ES6', 'CSS 3', 'REST API', 'HTML5', 'Redux', 'RxJS', 'AngularJS', 'React', 'Vue.js']",1,103,15,30,서울,강남구,70,2024-03-03 12:45:46.887238,https://www.jumpit.co.kr/position/22603,프론트엔드 개발자,Redux
1441542,웹 프론트엔드 개발자,올라운드닥터스,"['React', 'HTML5', 'CSS 3', 'JavaScript', 'TypeScript', 'Webpack', 'REST API', 'Figma', 'Redux']",1,46,5,10,경기,성남시,70,2024-03-03 12:45:51.602449,https://www.jumpit.co.kr/position/22965,프론트엔드 개발자,Redux
1441574,[병역특례] 풀스택개발 산업기능요원 모집,넛지헬스케어,"['Node.js', 'REST API', 'AWS', 'Git', 'aws', 'rest api', 'python', 'javascript', 'React', 'Redux']",59,2139,0,2,서울,강남구,70,2024-03-03 12:43:31.518904,https://www.jumpit.co.kr/position/12720,웹 풀스택 개발자,Redux
1441666,리사이클링 솔루션 운영 및 유지보수(웹 풀스택),유케이미디어,"['Java', 'REST API', 'React', 'AWS', 'MySQL', 'Git', 'Spring', 'Next.js', 'Redux']",0,16,3,7,서울,종로구,70,2024-03-03 12:44:38.689729,https://www.jumpit.co.kr/position/23234,웹 풀스택 개발자,Redux
1441872,[도그마스터] 앱 개발,워키도기,"['React Native', 'JavaScript', 'GitLab', 'React', 'Redux', 'Flutter', 'iOS', 'Android OS']",33,2254,3,20,서울,마포구,70,2024-03-03 12:44:10.790535,https://www.jumpit.co.kr/position/5240,크로스플랫폼 앱개발자,Redux
1441875,앱(React Native) 개발자,클라썸,"['React Native', 'TypeScript', 'Android OS', 'iOS', 'JavaScript', 'Redux', 'Git']",29,1783,0,10,서울,강남구,70,2024-03-03 12:44:17.787510,https://www.jumpit.co.kr/position/13708,크로스플랫폼 앱개발자,Redux
1441877,2024년 [IDENIT] Front-end (React / React Native) 경력직 채용,아이덴잇,"['React', 'React Native', 'Redux', 'Vite', 'TypeScript', 'HTML5', 'CSS 3', 'JavaScript', 'Next.js']",17,883,3,5,서울,강서구,70,2024-03-03 12:44:20.187545,https://www.jumpit.co.kr/position/20145,크로스플랫폼 앱개발자,Redux
1441884,"앱 개발자 (React Native,  3년 이상)",코딧,"['React Native', 'React', 'JavaScript', 'TypeScript', 'Redux', 'Recoil', 'React Query', 'Webpack', 'ESLint']",0,30,3,7,서울,강남구,70,2024-03-03 12:44:40.929078,https://www.jumpit.co.kr/position/23099,크로스플랫폼 앱개발자,Redux
1441899,모바일 앱 개발자 (React Native),큐피스트,"['React Native', 'JavaScript', 'TypeScript', 'Redux']",0,36,3,7,서울,강남구,70,2024-03-03 12:45:21.360573,https://www.jumpit.co.kr/position/23118,크로스플랫폼 앱개발자,Redux
1441907,모바일 App 개발자,스테이지랩스,"['React Native', 'TypeScript', 'REST API', 'React Query', 'SWR', 'Redux', 'Zustand', 'Recoil', 'iOS', 'Android OS']",1,33,3,10,서울,중구,70,2024-03-03 12:45:58.496809,https://www.jumpit.co.kr/position/23202,크로스플랫폼 앱개발자,Redux
1442265,[ESTsoft] 사내 IT 인프라 시스템 엔지니어 (경력),이스트소프트,"['AZURE', 'Redux', 'PowerShell']",7,583,10,15,서울,서초구,70,2024-03-03 12:44:23.626748,https://www.jumpit.co.kr/position/18387,devops/시스템 엔지니어,Redux
1442596,[MOLOCO] Frontend Software Engineering Manager,몰로코,"['JavaScript', 'ES6', 'CSS 3', 'REST API', 'HTML5', 'Redux', 'RxJS', 'AngularJS', 'React', 'Vue.js']",1,103,15,30,서울,강남구,70,2024-03-03 12:45:46.887238,https://www.jumpit.co.kr/position/22603,개발 PM,Redux
1442821,백엔드,핌아시아,"['JavaScript', 'Git', 'AWS', 'React', 'HTML5', 'CSS 3', 'Webpack', 'Redux', 'Java', 'Kotlin']",0,72,7,15,서울,강남구,70,2024-03-03 12:43:51.224451,https://www.jumpit.co.kr/position/23037,SW/솔루션,Redux
1443372,[ESTsoft] 사내 IT 인프라 시스템 엔지니어 (경력),이스트소프트,"['AZURE', 'Redux', 'PowerShell']",7,583,10,15,서울,서초구,70,2024-03-03 12:44:23.626748,https://www.jumpit.co.kr/position/18387,기술지원,Redux
1443634,블록체인_백엔드 개발자,아타드,"['Solidity', 'Golang', 'AWS', 'Amazon EC2', 'Java', 'JavaScript', 'DB']",0,50,0,3,서울,강남구,70,2024-03-03 12:43:51.224451,https://www.jumpit.co.kr/position/23298,서버/백엔드 개발자,DB
1443744,"백엔드 서버 개발자(4년차 이상-초급,중급)",루와콘텐츠그룹,"['Java', 'Spring', 'DB', 'AWS', 'Git', 'Python']",46,2222,3,15,서울,구로구,70,2024-03-03 12:44:17.787510,https://www.jumpit.co.kr/position/11812,서버/백엔드 개발자,DB
1443782,서버/백엔드/DBA 개발자 (서울센터),엠아이티,"['C#', 'JavaScript', 'SQL', 'DB', 'Unity', 'GraphQL', 'HTTPie']",3,60,3,30,서울,금천구,70,2024-03-03 12:44:28.238360,https://www.jumpit.co.kr/position/23088,서버/백엔드 개발자,DB
1443825,Backend Developer (5년 이상),타이드스퀘어,"['Java', 'Kotlin', 'NoSql', 'DB', 'Git', 'Node.js', 'Spring Boot', 'Spring Cloud', 'Mybatis', 'QueryDSL']",22,651,5,9,서울,중구,70,2024-03-03 12:44:39.808338,https://www.jumpit.co.kr/position/18376,서버/백엔드 개발자,DB
1443856,시니어급 C 개발자,비트나인,"['C', 'DB']",2,278,3,10,서울,강남구,70,2024-03-03 12:44:50.206805,https://www.jumpit.co.kr/position/16749,서버/백엔드 개발자,DB
1443867,S/W개발 (Web),원익피앤이,"['Java', 'DB']",12,408,3,15,경기,수원시,70,2024-03-03 12:44:55.868217,https://www.jumpit.co.kr/position/19829,서버/백엔드 개발자,DB
1443889,Back Engineer(7년 이상),알티엠,"['JavaScript', 'Node.js', 'GitHub', 'REST API', 'TypeScript', 'DB', 'NoSql']",1,84,7,10,서울,강남구,70,2024-03-03 12:45:03.921611,https://www.jumpit.co.kr/position/21244,서버/백엔드 개발자,DB
1443897,윈도우 어플리케이션 개발 및 유지보수(공장자동화 시스템 개발),에스쓰리알,"['C', 'C++', 'Python', 'DB', 'REST API']",3,102,5,20,인천,남동구,70,2024-03-03 12:45:05.107816,https://www.jumpit.co.kr/position/21748,서버/백엔드 개발자,DB
1443898,서버/백엔드 개발자 정규직 채용,에이아이비즈,"['Java', 'Python', 'Oracle', 'DB']",4,313,5,10,서울,동작구,70,2024-03-03 12:45:06.227059,https://www.jumpit.co.kr/position/14408,서버/백엔드 개발자,DB
1443962,서버/백엔드/DBA 개발자 (울산센터),엠아이티,"['C#', 'JavaScript', 'SQL', 'DB', 'Unity', 'GraphQL', 'HTTPie']",1,50,3,30,울산,남구,70,2024-03-03 12:45:55.002537,https://www.jumpit.co.kr/position/23005,서버/백엔드 개발자,DB
1444270,Java Web 개발자,라이언앤코,"['Python', 'Node.js', 'React', 'Vue.js', 'Oracle', 'DB', 'AWS', 'SQL', 'jQuery', 'MySQL']",3,346,2,15,서울,강남구,70,2024-03-03 12:43:34.930709,https://www.jumpit.co.kr/position/22180,웹 풀스택 개발자,DB
1444337,[서울] 풀스택 (Full-stack) 개발자,인터엑스,"['HTML5', 'Java', 'CSS 3', 'React.js Boilerplate', 'Python', 'REST API', 'RDB', 'DB']",3,232,5,15,서울,금천구,70,2024-03-03 12:44:20.187545,https://www.jumpit.co.kr/position/22462,웹 풀스택 개발자,DB
1444422,웹프로그램 개발 (경력),인사이트스토리,"['C#', '.NET', 'MSSQL', 'DB', 'Java', 'Node.js', 'SQLite']",3,148,5,10,서울,서초구,70,2024-03-03 12:45:27.151088,https://www.jumpit.co.kr/position/20603,웹 풀스택 개발자,DB
1444637,[디스민즈워] 게임 서버 프로그래머(PC/Console),위메이드,"['NoSql', 'Linux', 'AWS', 'Redis', 'DB']",2,60,3,10,경기,성남시,70,2024-03-03 12:45:46.887238,https://www.jumpit.co.kr/position/21767,게임 서버 개발자,DB
1444641,DBA - MySQL,야놀자(yanolja),"['MySQL', 'AWS', 'DB']",1,68,3,10,서울,강남구,70,2024-03-03 12:44:16.592066,https://www.jumpit.co.kr/position/23109,DBA,DB
1444643,DB 엔지니어 또는 DBA (2년 이상),비트나인,"['PostgreSQL', 'Oracle', 'Tibero', 'MySQL', 'DB']",5,467,2,10,서울,강남구,70,2024-03-03 12:44:21.319201,https://www.jumpit.co.kr/position/16736,DBA,DB
1444645,서버/백엔드/DBA 개발자 (서울센터),엠아이티,"['C#', 'JavaScript', 'SQL', 'DB', 'Unity', 'GraphQL', 'HTTPie']",3,60,3,30,서울,금천구,70,2024-03-03 12:44:28.238360,https://www.jumpit.co.kr/position/23088,DBA,DB
1444654,기술개발부 DB팀,더이앤엠,"['SQL', 'DB', 'Windows', 'Linux']",7,463,3,7,서울,서초구,70,2024-03-03 12:45:22.472511,https://www.jumpit.co.kr/position/13701,DBA,DB
1444656,DBA,트럼피아,"['DB', 'Oracle', 'MariaDB', 'MongoDB', 'Elasticsearch', 'Redis']",4,269,3,5,서울,강남구,70,2024-03-03 12:45:29.460941,https://www.jumpit.co.kr/position/17257,DBA,DB
1444659,서버/백엔드/DBA 개발자 (울산센터),엠아이티,"['C#', 'JavaScript', 'SQL', 'DB', 'Unity', 'GraphQL', 'HTTPie']",1,50,3,30,울산,남구,70,2024-03-03 12:45:55.002537,https://www.jumpit.co.kr/position/23005,DBA,DB
1444687,데이터 사이언티스트,펄송,"['DB', 'Python', 'SQL', 'Pandas', 'TensorFlow', 'scikit-learn']",11,209,2,9,서울,서초구,70,2024-03-03 12:44:15.451362,https://www.jumpit.co.kr/position/22439,빅데이터 엔지니어,DB
1444712,[IP빅데이터분석팀] 특허 빅데이터분석가,워트인텔리전스,"['DB', 'BigData', 'Tableau']",8,402,3,10,서울,서초구,70,2024-03-03 12:45:06.227059,https://www.jumpit.co.kr/position/17054,빅데이터 엔지니어,DB
1444726,BI specialist,피엠인터내셔널코리아,"['DB', 'BI', 'SQL', 'AZURE', 'QlikView', 'PowerBI']",1,48,5,10,서울,영등포구,70,2024-03-03 12:45:28.279267,https://www.jumpit.co.kr/position/22435,빅데이터 엔지니어,DB
1445095,정보 보안 운영 관리 엔지니어 (신입/경력),이스트게임즈,"['Linux', 'Windows', 'Python', 'PHP', 'MySQL', 'ELK', 'C#', 'Network', 'DB', 'IPS']",30,1699,0,10,서울,서초구,70,2024-03-03 12:43:29.176304,https://www.jumpit.co.kr/position/1017,정보보안 담당자,DB
1445119,보안 솔루션 구축 엔지니어(신입),쿤텍,"['Linux', 'DB']",3,504,0,3,경기,성남시,70,2024-03-03 12:44:58.194916,https://www.jumpit.co.kr/position/18337,정보보안 담당자,DB
1445192,[QA/DB팀] 소프트웨어 QA엔지니어,수산아이앤티,"['Linux', 'GitLab CI', 'CDNetworks', 'Docker', 'QA', 'DB', 'Network']",8,159,0,3,서울,강남구,70,2024-03-03 12:44:49.029381,https://www.jumpit.co.kr/position/22648,QA 엔지니어,DB
1445278,Technical Product Manager,업스테이지,"['DB', 'AI/인공지능', 'SW']",2,148,5,15,경기,용인시,70,2024-03-03 12:45:32.960360,https://www.jumpit.co.kr/position/20698,개발 PM,DB
1445645,[QA/DB팀] 소프트웨어 QA엔지니어,수산아이앤티,"['Linux', 'GitLab CI', 'CDNetworks', 'Docker', 'QA', 'DB', 'Network']",8,159,0,3,서울,강남구,70,2024-03-03 12:44:49.029381,https://www.jumpit.co.kr/position/22648,SW/솔루션,DB
1445666,S/W개발 (Web),원익피앤이,"['Java', 'DB']",12,408,3,15,경기,수원시,70,2024-03-03 12:44:55.868217,https://www.jumpit.co.kr/position/19829,SW/솔루션,DB
1445783,SW 개발자,라온시스템즈,"['C++', 'C#', 'Mfc', 'DB', 'WPF', 'SW', 'Network', 'SQL']",15,613,0,5,경기,군포시,70,2024-03-03 12:45:25.972517,https://www.jumpit.co.kr/position/15668,SW/솔루션,DB
1446004,블록체인_백엔드 개발자,아타드,"['Solidity', 'Golang', 'AWS', 'Amazon EC2', 'Java', 'JavaScript', 'DB']",0,50,0,3,서울,강남구,70,2024-03-03 12:43:51.224451,https://www.jumpit.co.kr/position/23298,블록체인,DB
1446063,DB 엔지니어 또는 DBA (2년 이상),비트나인,"['PostgreSQL', 'Oracle', 'Tibero', 'MySQL', 'DB']",5,467,2,10,서울,강남구,70,2024-03-03 12:44:21.319201,https://www.jumpit.co.kr/position/16736,기술지원,DB
1446088,보안 솔루션 구축 엔지니어(신입),쿤텍,"['Linux', 'DB']",3,504,0,3,경기,성남시,70,2024-03-03 12:44:58.194916,https://www.jumpit.co.kr/position/18337,기술지원,DB
1446328,[미소] Back-end Developer (5년차 이상),미소,"['Ruby', 'Python', 'Go', 'Node.js', 'MSA', 'AWS']",39,967,3,10,서울,종로구,70,2024-03-03 12:43:51.224451,https://www.jumpit.co.kr/position/18979,서버/백엔드 개발자,Ruby
1446424,백엔드 웹 개발자,아백,"['MySQL', 'AWS', 'Git', 'Django', 'Rails', 'Ruby', 'Node.js']",11,1213,2,9,대전,중구,70,2024-03-03 12:44:14.333714,https://www.jumpit.co.kr/position/19088,서버/백엔드 개발자,Ruby
1446509,[딜랏] 백엔드 엔지니어,딜랏,"['Ruby', 'Python', 'NoSql', 'REST API', 'AWS', 'AZURE', 'GraphQL']",9,406,2,7,서울,강남구,70,2024-03-03 12:44:37.518736,https://www.jumpit.co.kr/position/21240,서버/백엔드 개발자,Ruby
1446559,연구원/백엔드 개발자 (석사/경력 2년 이상),테이텀,"['node.js', 'Python', 'Go', 'Ruby', 'mysql', 'redis', 'rabbitmq', 'MySQL', 'PostgreSQL', 'NoSql', 'Ansible']",1,125,2,4,서울,강남구,70,2024-03-03 12:44:54.758039,https://www.jumpit.co.kr/position/22553,서버/백엔드 개발자,Ruby
1446606,Backend Engineer (전문연구요원 가능),큐픽스,"['Ruby', 'TypeScript', 'Java', 'Python', 'Node.js', 'Rails', 'AWS']",0,30,2,10,경기,성남시,70,2024-03-03 12:45:13.212775,https://www.jumpit.co.kr/position/23250,서버/백엔드 개발자,Ruby
1447600,주니어 데브옵스 엔지니어(DevOps Engineer),와탭랩스,"['AWS Shell', 'Python', 'Java', 'Go', 'PHP', 'Node.js', 'Ruby', '.NET', 'Rust', 'Linux']",111,3787,0,3,서울,서초구,70,2024-03-03 12:43:18.654255,https://www.jumpit.co.kr/position/17203,devops/시스템 엔지니어,Ruby
1447642,데브옵스 엔지니어(DevOps Engineer)(7년 이상),와탭랩스,"['AWS Shell', 'Python', 'Java', 'Linux', 'Ubuntu', 'Ruby', 'Node.js', 'Kubernetes', 'Rust', 'Go']",12,1261,7,12,서울,서초구,70,2024-03-03 12:44:17.787510,https://www.jumpit.co.kr/position/10117,devops/시스템 엔지니어,Ruby
1449026,Backend Engineer,데이터메이커,"['Python', 'Django', 'Django REST framework', 'PostgreSQL', 'Redis', 'Ubuntu']",70,5102,3,15,대전,유성구,70,2024-03-03 12:43:52.347125,https://www.jumpit.co.kr/position/6835,서버/백엔드 개발자,Ubuntu
1449079,㈜에이치비엠피 백엔드 채용,에이치비엠피,"['PHP', 'Laravel', 'Node.js', 'AWS', 'Ubuntu', 'MySQL']",4,746,5,15,서울,구로구,70,2024-03-03 12:44:03.864106,https://www.jumpit.co.kr/position/1207,서버/백엔드 개발자,Ubuntu
1449292,Backend Engineer 경력 채용,지엑스씨,"['Java', 'Spring', 'MSA', 'Linux', 'Ubuntu', 'AWS']",4,277,7,10,서울,마포구,70,2024-03-03 12:45:12.096561,https://www.jumpit.co.kr/position/16508,서버/백엔드 개발자,Ubuntu
1449564,[스타그램] Vue 프론트 개발자,스타링크,"['JavaScript', 'Node.js', 'MySQL', 'NGINX', 'Vue.js', 'Ubuntu', 'HTML5', 'Java', 'AWS', 'GraphQL']",18,1211,3,5,서울,강남구,70,2024-03-03 12:44:43.292757,https://www.jumpit.co.kr/position/8940,프론트엔드 개발자,Ubuntu
1449703,풀스택 개발자,프라이빗테크놀로지,"['Java', 'MySQL', 'MariaDB', 'Spring', 'jQuery', 'Ubuntu', 'JavaScript', 'HTML5', 'CSS 3']",1,162,4,10,서울,마포구,70,2024-03-03 12:44:03.864942,https://www.jumpit.co.kr/position/22279,웹 풀스택 개발자,Ubuntu
1450154,ML Engineer,데이터메이커,"['Python', 'Ubuntu', 'PyTorch', 'Keras', 'scikit-learn', 'GitHub']",42,2535,0,15,대전,유성구,70,2024-03-03 12:43:41.931712,https://www.jumpit.co.kr/position/6834,인공지능/머신러닝,Ubuntu
1450178,머신러닝 연구원 (ML Researcher),메이아이,"['Python', 'Ubuntu', 'MachineLearning', 'AI/인공지능']",49,1332,1,10,서울,강남구,70,2024-03-03 12:44:07.362709,https://www.jumpit.co.kr/position/14090,인공지능/머신러닝,Ubuntu
1450296,데브옵스(DevOps) 엔지니어(1년 이상),씨드앤,"['Python', 'AWS', 'MySQL', 'AZURE', 'Alpine Linux', 'Ubuntu', 'Shell', 'Linux']",40,1192,1,7,서울,성동구,70,2024-03-03 12:43:31.518904,https://www.jumpit.co.kr/position/21622,devops/시스템 엔지니어,Ubuntu
1450335,데브옵스 엔지니어(DevOps Engineer)(7년 이상),와탭랩스,"['AWS Shell', 'Python', 'Java', 'Linux', 'Ubuntu', 'Ruby', 'Node.js', 'Kubernetes', 'Rust', 'Go']",12,1261,7,12,서울,서초구,70,2024-03-03 12:44:17.787510,https://www.jumpit.co.kr/position/10117,devops/시스템 엔지니어,Ubuntu
1450339,시스템 관리자 경력 채용,씨유박스,"['Ubuntu', 'Linux', 'Amazon EC2', 'Java', 'Docker', 'Git']",2,39,1,10,서울,강남구,70,2024-03-03 12:44:20.187545,https://www.jumpit.co.kr/position/23059,devops/시스템 엔지니어,Ubuntu
1450380,시스템 엔지니어 경력 채용,디에스앤지,"['Kubernetes', 'Linux', 'Docker', 'Docker Compose', 'Ubuntu']",1,504,7,15,서울,영등포구,70,2024-03-03 12:44:59.375649,https://www.jumpit.co.kr/position/7950,devops/시스템 엔지니어,Ubuntu
1450409,Cloud Architect (AA)(Cloud Solution),오케스트로,"['OpenStack', 'vmware', 'Ubuntu', 'K8S', 'Docker', 'Confluence', 'Jira']",0,112,5,10,서울,영등포구,70,2024-03-03 12:45:17.910026,https://www.jumpit.co.kr/position/17845,devops/시스템 엔지니어,Ubuntu
1450414,DevOps (4~6년),디플래닉스,"['Terraform', 'Ansible', 'Amazon Linux', 'Ubuntu', 'CentOS', 'GitLab', 'Grafana', 'Jira', 'AWS CodeBuild', 'AWS CodeDeploy', 'AWS CloudTrail']",4,71,4,6,서울,서초구,70,2024-03-03 12:45:23.656929,https://www.jumpit.co.kr/position/22468,devops/시스템 엔지니어,Ubuntu
1450452,Cloud Architect (TA)(Hardware Infra),오케스트로,"['OpenStack', 'vmware', 'Ubuntu', 'K8S', 'Docker', 'HW', 'Linux']",0,111,5,15,서울,영등포구,70,2024-03-03 12:45:44.581823,https://www.jumpit.co.kr/position/20984,devops/시스템 엔지니어,Ubuntu
1450501,네트워크 보안 엔지니어 신입 및 경력 모집,씨큐윈,"['Apache Tomcat', 'MariaDB', 'OpenSSL', 'Apache HTTP Server', 'PostgreSQL', 'Ubuntu', 'Elasticsearch', 'CSS 3']",10,828,0,10,서울,성동구,70,2024-03-03 12:44:42.113977,https://www.jumpit.co.kr/position/7356,정보보안 담당자,Ubuntu
1450517,DevOps (4~6년),디플래닉스,"['Terraform', 'Ansible', 'Amazon Linux', 'Ubuntu', 'CentOS', 'GitLab', 'Grafana', 'Jira', 'AWS CodeBuild', 'AWS CodeDeploy', 'AWS CloudTrail']",4,71,4,6,서울,서초구,70,2024-03-03 12:45:23.656929,https://www.jumpit.co.kr/position/22468,정보보안 담당자,Ubuntu
1450719,개발본부 제어 엔지니어,유진로봇,"['Ubuntu', 'Linux', 'C', 'C++', 'Git', 'Jira', 'Bitbucket', 'GitHub', 'FW', 'ROS']",16,1546,4,10,인천,연수구,70,2024-03-03 12:44:43.292757,https://www.jumpit.co.kr/position/3817,HW/임베디드,Ubuntu
1450748,임베디드 리눅스SW개발자,카비,"['Embedded Linux', 'Mfc', 'C', 'C#', 'SW', 'Ubuntu', 'Linux']",1,447,5,15,서울,금천구,70,2024-03-03 12:45:13.212775,https://www.jumpit.co.kr/position/16773,HW/임베디드,Ubuntu
1450920,"임베디드 기반 앱, 펌웨어 개발자 (대전)",프리시젼바이오,"['Linux', 'Embedded', 'SW', 'C', 'C++', 'Ubuntu', 'Git', 'Java', 'FW', 'Qt']",9,856,0,10,대전,유성구,70,2024-03-03 12:44:05.064607,https://www.jumpit.co.kr/position/8806,SW/솔루션,Ubuntu
1450975,반도체 장비 Software Engineer (신입 및 경력) 채용,블루이엔지,"['SW', 'C', 'C++', 'Linux', 'Qt', 'Socket.IO', 'Visual Studio Code', 'Ubuntu', 'Visual Studio', 'VirtualBox']",3,642,0,20,경기,안양시,70,2024-03-03 12:44:31.669829,https://www.jumpit.co.kr/position/3119,SW/솔루션,Ubuntu
1451011,Web Application 개발자,브레이너,"['Java', 'Spring Framework', 'JavaScript', 'Spring Boot', 'Mybatis', 'Linux', 'CentOS', 'Ubuntu']",11,654,2,20,서울,관악구,70,2024-03-03 12:44:44.423759,https://www.jumpit.co.kr/position/243,SW/솔루션,Ubuntu
1451033,자율주행 로봇 Motion Control &  Path Planning,에이알247,"['C++', 'ROS', 'Python', 'C', 'Linux', 'SW', 'Ubuntu']",3,437,2,10,경기,성남시,70,2024-03-03 12:44:49.029381,https://www.jumpit.co.kr/position/14482,SW/솔루션,Ubuntu
1451043,자율주행 로봇 Perception Engineer 채용,에이알247,"['C++', 'C', 'Python', 'Ubuntu', 'OpenCV', 'ROS']",12,814,2,10,경기,성남시,70,2024-03-03 12:44:53.642455,https://www.jumpit.co.kr/position/6015,SW/솔루션,Ubuntu
1451119,임베디드 리눅스SW개발자,카비,"['Embedded Linux', 'Mfc', 'C', 'C#', 'SW', 'Ubuntu', 'Linux']",1,447,5,15,서울,금천구,70,2024-03-03 12:45:13.212775,https://www.jumpit.co.kr/position/16773,SW/솔루션,Ubuntu
1451163,Embedded Machine Vision SW Engineer,오토피디아,"['Linux', 'Python', 'C', 'AWS', 'GCP', 'SW', 'Embedded', 'Ubuntu']",2,109,3,9,서울,성동구,70,2024-03-03 12:45:24.841748,https://www.jumpit.co.kr/position/20402,SW/솔루션,Ubuntu
1451330,C/C++ 이동통신 코어 백엔드 개발자,두두원,"['C', 'C++', 'Network', 'Linux', 'Ubuntu', 'CentOS']",0,87,3,15,대전,유성구,70,2024-03-03 12:45:56.177074,https://www.jumpit.co.kr/position/18579,SW/솔루션,Ubuntu
1451468,[Upstage] AI Solution Reliability Engineer,업스테이지,"['Python', 'Java', 'Ubuntu', 'Windows', 'AI/인공지능', 'MachineLearning']",4,490,2,10,경기,용인시,70,2024-03-03 12:44:54.758039,https://www.jumpit.co.kr/position/16956,기술지원,Ubuntu
1451721,"Staff, Back-end Engineer [Data & Accounting]",쿠팡(coupang),"['Java', 'Hive', 'Kotlin', 'C++', 'C#', 'Scala', 'Spring Framework', 'NoSql', 'Docker', 'K8S']",7,646,10,20,서울,강남구,70,2024-03-03 12:43:53.462489,https://www.jumpit.co.kr/position/21780,서버/백엔드 개발자,Hive
1452381,"Staff, Back-end Engineer [Data & Accounting]",쿠팡(coupang),"['Java', 'Hive', 'Kotlin', 'C++', 'C#', 'Scala', 'Spring Framework', 'NoSql', 'Docker', 'K8S']",7,646,10,20,서울,강남구,70,2024-03-03 12:43:53.462489,https://www.jumpit.co.kr/position/21780,웹 풀스택 개발자,Hive
